// General information: 
//  MT Manager version: 2020.5.0 
//  XDA version: 2020.5.0 build 5678 rev 108182 built on 2021-02-04
// Device information: 
//  DeviceId: 00B46A01
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
08632,9.749599,-0.308187,-0.727261,-0.011356,0.012338,-0.031160,0.008106,-0.005151,-0.000022,0.491673,-0.034341,-0.787542,0.097496,-0.003082,-0.007270,1.000000,0.000041,-0.000026,-0.000000,-0.999996,-0.000309,-0.000384,0.002703,0.035340,0.044064,-0.309758,0.999985,-0.005406,-0.000769,0.005407,0.999985,0.000617,0.000766,-0.000621,1.000000
08633,9.772709,-0.306588,-0.720563,-0.001963,0.013826,-0.008665,0.009899,-0.012494,-0.001961,0.484760,-0.033048,-0.781852,0.097728,-0.003066,-0.007200,1.000000,0.000049,-0.000062,-0.000010,-0.999996,-0.000269,-0.000437,0.002674,0.030745,0.050216,-0.306445,0.999985,-0.005348,-0.000876,0.005349,0.999986,0.000537,0.000874,-0.000541,0.999999
08634,9.742124,-0.345627,-0.698572,0.002672,0.058777,-0.039613,0.007983,-0.006606,0.000491,0.480972,-0.030449,-0.770042,0.097421,-0.003456,-0.006983,1.000000,0.000040,-0.000033,0.000002,-0.999996,-0.000251,-0.000466,0.002668,0.028674,0.053513,-0.305708,0.999985,-0.005336,-0.000934,0.005336,0.999986,0.000500,0.000931,-0.000505,0.999999
08635,9.745755,-0.326982,-0.714321,-0.004386,0.036023,-0.035387,0.003065,-0.004785,0.000632,0.500500,-0.034731,-0.781138,0.097458,-0.003269,-0.007141,1.000000,0.000015,-0.000024,0.000003,-0.999996,-0.000235,-0.000489,0.002675,0.026766,0.056109,-0.306538,0.999985,-0.005350,-0.000979,0.005351,0.999986,0.000467,0.000977,-0.000472,0.999999
08636,9.765805,-0.291075,-0.705041,0.019417,0.006395,-0.017161,0.003397,-0.007290,-0.001685,0.491762,-0.033523,-0.778977,0.097658,-0.002911,-0.007047,1.000000,0.000017,-0.000036,-0.000008,-0.999996,-0.000203,-0.000522,0.002694,0.023129,0.059895,-0.308710,0.999985,-0.005388,-0.001045,0.005388,0.999985,0.000404,0.001043,-0.000409,0.999999
08637,9.753013,-0.289397,-0.745922,-0.018451,-0.009486,-0.026933,-0.001748,-0.004943,-0.000130,0.490225,-0.031524,-0.778366,0.097530,-0.002894,-0.007457,1.000000,-0.000009,-0.000025,-0.000001,-0.999996,-0.000181,-0.000544,0.002725,0.020562,0.062415,-0.312255,0.999985,-0.005450,-0.001089,0.005450,0.999985,0.000359,0.001087,-0.000365,0.999999
08638,9.786570,-0.284693,-0.771637,-0.037472,-0.022859,0.008285,0.003066,-0.004784,0.000631,0.489666,-0.030479,-0.776852,0.097866,-0.002847,-0.007714,1.000000,0.000015,-0.000024,0.000003,-0.999996,-0.000164,-0.000569,0.002747,0.018662,0.065224,-0.314804,0.999984,-0.005494,-0.001138,0.005495,0.999985,0.000326,0.001137,-0.000332,0.999999
08639,9.768775,-0.325397,-0.708905,0.005070,0.038213,-0.012896,0.001461,-0.004837,0.000378,0.479808,-0.028543,-0.778522,0.097688,-0.003254,-0.007087,1.000000,0.000007,-0.000024,0.000002,-0.999996,-0.000146,-0.000591,0.002762,0.016534,0.067794,-0.316539,0.999984,-0.005525,-0.001183,0.005525,0.999985,0.000289,0.001182,-0.000295,0.999999
08640,9.749227,-0.308220,-0.732215,-0.011438,0.014239,-0.031162,0.006607,-0.007184,-0.001178,0.483299,-0.034175,-0.772675,0.097493,-0.003083,-0.007319,1.000000,0.000033,-0.000036,-0.000006,-0.999996,-0.000116,-0.000620,0.002766,0.013151,0.071068,-0.316920,0.999984,-0.005531,-0.001240,0.005532,0.999985,0.000230,0.001239,-0.000236,0.999999
08641,9.749196,-0.308180,-0.732641,-0.011451,0.014474,-0.031163,0.003313,-0.001874,-0.000395,0.489337,-0.026624,-0.778296,0.097492,-0.003082,-0.007326,1.000000,0.000017,-0.000009,-0.000002,-0.999996,-0.000101,-0.000627,0.002772,0.011321,0.071896,-0.317615,0.999984,-0.005543,-0.001255,0.005544,0.999985,0.000198,0.001254,-0.000205,0.999999
08642,9.772335,-0.306520,-0.725642,-0.002057,0.015981,-0.008668,0.000064,-0.008851,-0.001679,0.476939,-0.032432,-0.774377,0.097724,-0.003066,-0.007252,1.000000,0.000000,-0.000044,-0.000008,-0.999996,-0.000064,-0.000665,0.002806,0.007088,0.076168,-0.321596,0.999983,-0.005613,-0.001329,0.005613,0.999984,0.000124,0.001329,-0.000131,0.999999
08643,9.758794,-0.275366,-0.691197,0.040720,-0.000052,-0.025656,0.006276,-0.004678,0.001138,0.497395,-0.027738,-0.775259,0.097588,-0.002753,-0.006910,1.000000,0.000031,-0.000023,0.000006,-0.999996,-0.000051,-0.000688,0.002798,0.005618,0.078813,-0.320617,0.999983,-0.005596,-0.001376,0.005596,0.999984,0.000098,0.001375,-0.000106,0.999999
08644,9.769181,-0.272346,-0.724246,0.012265,-0.014648,-0.012930,0.003086,-0.001349,0.001020,0.490468,-0.019237,-0.773487,0.097692,-0.002723,-0.007242,1.000000,0.000015,-0.000007,0.000005,-0.999996,-0.000041,-0.000696,0.002821,0.004523,0.079740,-0.323234,0.999983,-0.005641,-0.001392,0.005642,0.999984,0.000079,0.001391,-0.000087,0.999999
08645,9.758747,-0.275588,-0.691774,0.040707,0.000434,-0.025656,0.001461,-0.004837,0.000378,0.491980,-0.031211,-0.774586,0.097588,-0.002756,-0.006915,1.000000,0.000007,-0.000024,0.000002,-0.999996,-0.000023,-0.000718,0.002836,0.002394,0.082310,-0.324970,0.999983,-0.005672,-0.001437,0.005672,0.999984,0.000042,0.001436,-0.000050,0.999999
08646,9.758713,-0.275599,-0.692251,0.040758,0.000741,-0.025656,-0.001748,-0.004943,-0.000129,0.485765,-0.023031,-0.778748,0.097587,-0.002756,-0.006920,1.000000,-0.000009,-0.000025,-0.000001,-0.999996,0.000003,-0.000744,0.002895,-0.000613,0.085203,-0.331760,0.999982,-0.005790,-0.001487,0.005790,0.999983,-0.000011,0.001487,0.000002,0.999999
08647,9.745915,-0.274149,-0.732877,0.002880,-0.015120,-0.035424,-0.003911,-0.001965,0.003350,0.491713,-0.030213,-0.776279,0.097459,-0.002740,-0.007328,1.000000,-0.000020,-0.000010,0.000017,-0.999995,0.000005,-0.000758,0.002939,-0.000807,0.086870,-0.336738,0.999982,-0.005877,-0.001516,0.005877,0.999983,-0.000014,0.001516,0.000005,0.999999
08648,9.722721,-0.275838,-0.740575,-0.006534,-0.016080,-0.057918,-0.004938,-0.001614,-0.000247,0.491794,-0.030303,-0.772367,0.097227,-0.002759,-0.007405,1.000000,-0.000025,-0.000008,-0.000001,-0.999995,0.000026,-0.000765,0.003009,-0.003218,0.087632,-0.344798,0.999981,-0.006018,-0.001529,0.006018,0.999982,-0.000056,0.001530,0.000047,0.999999
08649,9.779456,-0.269303,-0.758716,-0.016195,-0.028178,-0.000201,-0.006107,-0.006152,-0.003719,0.491587,-0.026903,-0.774555,0.097795,-0.002695,-0.007584,1.000000,-0.000031,-0.000031,-0.000019,-0.999995,0.000069,-0.000786,0.003060,-0.008147,0.090037,-0.350665,0.999980,-0.006120,-0.001571,0.006120,0.999981,-0.000142,0.001572,0.000133,0.999999
08650,9.772114,-0.306652,-0.728553,-0.001996,0.018053,-0.008672,-0.005269,0.000891,0.002070,0.494667,-0.026504,-0.773574,0.097721,-0.003066,-0.007286,1.000000,-0.000026,0.000004,0.000010,-0.999995,0.000073,-0.000789,0.003131,-0.008668,0.090344,-0.358809,0.999979,-0.006262,-0.001577,0.006262,0.999980,-0.000151,0.001578,0.000141,0.999999
08651,9.736158,-0.306684,-0.776398,-0.049284,0.000952,-0.040933,0.001709,-0.001927,-0.000649,0.488812,-0.028299,-0.773356,0.097362,-0.003067,-0.007763,1.000000,0.000009,-0.000010,-0.000003,-0.999995,0.000091,-0.000796,0.003145,-0.010719,0.091147,-0.360411,0.999979,-0.006290,-0.001591,0.006290,0.999980,-0.000187,0.001592,0.000177,0.999999
08652,9.775752,-0.287978,-0.744066,-0.009021,-0.004412,-0.004436,-0.001852,-0.002963,0.000773,0.482945,-0.034761,-0.766770,0.097758,-0.002879,-0.007439,1.000000,-0.000009,-0.000015,0.000004,-0.999995,0.000108,-0.000814,0.003200,-0.012647,0.093222,-0.366711,0.999978,-0.006400,-0.001627,0.006400,0.999979,-0.000221,0.001628,0.000210,0.999999
08653,9.759291,-0.305213,-0.769407,-0.039831,0.002724,-0.018438,-0.005288,-0.002544,0.001682,0.484637,-0.028059,-0.774985,0.097593,-0.003052,-0.007693,1.000000,-0.000026,-0.000013,0.000008,-0.999994,0.000119,-0.000828,0.003250,-0.013913,0.094844,-0.372397,0.999978,-0.006500,-0.001655,0.006499,0.999979,-0.000243,0.001657,0.000232,0.999999
08654,9.759254,-0.305230,-0.769869,-0.039846,0.002955,-0.018438,-0.006685,-0.006557,-0.000375,0.490426,-0.033065,-0.776912,0.097593,-0.003053,-0.007695,1.000000,-0.000033,-0.000033,-0.000002,-0.999994,0.000147,-0.000857,0.003312,-0.017139,0.098161,-0.379527,0.999977,-0.006624,-0.001713,0.006623,0.999978,-0.000299,0.001715,0.000288,0.999998
08655,9.759210,-0.305279,-0.770408,-0.039859,0.003193,-0.018439,0.001234,-0.004312,0.001792,0.490794,-0.025451,-0.780615,0.097592,-0.003052,-0.007702,1.000000,0.000006,-0.000022,0.000009,-0.999994,0.000158,-0.000880,0.003329,-0.018418,0.100749,-0.381463,0.999976,-0.006658,-0.001758,0.006657,0.999978,-0.000321,0.001761,0.000310,0.999998
08656,9.756106,-0.271141,-0.768334,-0.025544,-0.027681,-0.022690,0.004691,-0.001296,0.001272,0.494559,-0.029408,-0.782872,0.097561,-0.002711,-0.007683,1.000000,0.000023,-0.000006,0.000006,-0.999994,0.000165,-0.000888,0.003347,-0.019296,0.101732,-0.383522,0.999976,-0.006694,-0.001776,0.006693,0.999978,-0.000337,0.001778,0.000325,0.999998
08657,9.762824,-0.286861,-0.786083,-0.046946,-0.019287,-0.014199,0.001358,-0.002857,0.001279,0.485715,-0.031870,-0.773846,0.097628,-0.002868,-0.007859,1.000000,0.000007,-0.000014,0.000006,-0.999994,0.000176,-0.000903,0.003363,-0.020535,0.103436,-0.385390,0.999976,-0.006726,-0.001805,0.006726,0.999977,-0.000358,0.001808,0.000346,0.999998
08658,9.762113,-0.257373,-0.710922,0.033705,-0.019291,-0.021416,0.003313,-0.001874,-0.000396,0.495726,-0.033082,-0.776597,0.097621,-0.002574,-0.007108,1.000000,0.000017,-0.000009,-0.000002,-0.999994,0.000192,-0.000911,0.003384,-0.022390,0.104363,-0.387770,0.999975,-0.006768,-0.001821,0.006767,0.999977,-0.000391,0.001824,0.000378,0.999998
08659,9.775574,-0.288618,-0.746153,-0.009082,-0.002737,-0.004435,-0.005392,-0.000563,0.002584,0.496889,-0.024517,-0.775464,0.097756,-0.002885,-0.007461,1.000000,-0.000027,-0.000003,0.000013,-0.999994,0.000196,-0.000918,0.003434,-0.022766,0.105119,-0.393587,0.999975,-0.006869,-0.001835,0.006869,0.999976,-0.000397,0.001837,0.000385,0.999998
08660,9.752377,-0.290354,-0.753824,-0.018400,-0.003728,-0.026929,-0.005288,-0.002543,0.001682,0.496020,-0.030046,-0.777600,0.097524,-0.002903,-0.007537,1.000000,-0.000026,-0.000013,0.000008,-0.999993,0.000208,-0.000937,0.003507,-0.024176,0.107341,-0.401947,0.999974,-0.007015,-0.001873,0.007014,0.999975,-0.000422,0.001876,0.000409,0.999998
08661,9.729174,-0.292093,-0.761571,-0.027822,-0.004743,-0.049423,-0.007120,-0.002071,0.002844,0.492303,-0.027995,-0.780979,0.097292,-0.002920,-0.007615,1.000000,-0.000036,-0.000010,0.000014,-0.999993,0.000213,-0.000952,0.003567,-0.024811,0.108956,-0.408737,0.999973,-0.007134,-0.001902,0.007133,0.999974,-0.000433,0.001905,0.000419,0.999998
08662,9.775509,-0.289187,-0.746787,-0.008967,-0.001982,-0.004435,-0.007120,-0.002071,0.002844,0.493857,-0.037249,-0.784531,0.097755,-0.002891,-0.007467,1.000000,-0.000036,-0.000010,0.000014,-0.999993,0.000220,-0.000968,0.003647,-0.025566,0.110878,-0.417916,0.999972,-0.007294,-0.001935,0.007293,0.999973,-0.000446,0.001938,0.000432,0.999998
08663,9.752318,-0.290913,-0.754381,-0.018388,-0.002997,-0.026929,-0.001832,0.000472,0.001162,0.491523,-0.031301,-0.777489,0.097523,-0.002909,-0.007544,1.000000,-0.000009,0.000002,0.000006,-0.999993,0.000226,-0.000968,0.003679,-0.026315,0.110784,-0.421656,0.999971,-0.007359,-0.001934,0.007358,0.999973,-0.000459,0.001937,0.000445,0.999998
08664,9.778583,-0.323828,-0.748994,-0.023260,0.029596,-0.000189,-0.003644,0.004379,0.002714,0.494361,-0.032444,-0.780652,0.097786,-0.003237,-0.007492,1.000000,-0.000018,0.000022,0.000014,-0.999993,0.000217,-0.000953,0.003732,-0.025288,0.109091,-0.427634,0.999970,-0.007464,-0.001904,0.007463,0.999972,-0.000441,0.001907,0.000427,0.999998
08665,9.759077,-0.306886,-0.771457,-0.039772,0.005610,-0.018439,-0.002059,0.000997,0.002577,0.487443,-0.026890,-0.776921,0.097591,-0.003068,-0.007715,1.000000,-0.000010,0.000005,0.000013,-0.999992,0.000216,-0.000952,0.003766,-0.025186,0.109016,-0.431572,0.999970,-0.007532,-0.001903,0.007531,0.999972,-0.000440,0.001906,0.000425,0.999998
08666,9.762739,-0.288244,-0.786629,-0.046859,-0.017113,-0.014195,-0.001605,-0.000053,-0.000253,0.484073,-0.031095,-0.777390,0.097627,-0.002883,-0.007866,1.000000,-0.000008,-0.000000,-0.000001,-0.999992,0.000231,-0.000952,0.003813,-0.026846,0.109012,-0.436962,0.999969,-0.007626,-0.001903,0.007625,0.999971,-0.000469,0.001906,0.000454,0.999998
08667,9.759071,-0.306905,-0.771523,-0.039778,0.006097,-0.018440,-0.001501,-0.002033,-0.001155,0.490015,-0.028440,-0.778839,0.097591,-0.003070,-0.007714,1.000000,-0.000008,-0.000010,-0.000006,-0.999992,0.000252,-0.000959,0.003843,-0.029337,0.109763,-0.440375,0.999969,-0.007686,-0.001916,0.007685,0.999970,-0.000512,0.001920,0.000497,0.999998
08668,9.755999,-0.272509,-0.769206,-0.025525,-0.024803,-0.022683,0.000123,0.001455,-0.000513,0.496372,-0.029095,-0.778362,0.097560,-0.002725,-0.007693,1.000000,0.000001,0.000007,-0.000003,-0.999992,0.000264,-0.000949,0.003877,-0.030716,0.108678,-0.444342,0.999968,-0.007755,-0.001897,0.007754,0.999970,-0.000536,0.001901,0.000521,0.999998
08669,9.769487,-0.303658,-0.804081,-0.068302,-0.008215,-0.005705,0.001625,0.003488,0.000642,0.485420,-0.025160,-0.773823,0.097695,-0.003036,-0.008043,1.000000,0.000008,0.000017,0.000003,-0.999992,0.000266,-0.000934,0.003893,-0.030947,0.106868,-0.446135,0.999968,-0.007786,-0.001865,0.007785,0.999970,-0.000540,0.001869,0.000526,0.999998
08670,9.779222,-0.271035,-0.761112,-0.016109,-0.023043,-0.000188,0.001625,0.003488,0.000642,0.499477,-0.036769,-0.787669,0.097792,-0.002710,-0.007613,1.000000,0.000008,0.000017,0.000003,-0.999992,0.000270,-0.000920,0.003929,-0.031373,0.105272,-0.450235,0.999967,-0.007858,-0.001837,0.007857,0.999969,-0.000548,0.001842,0.000533,0.999998
08671,9.762803,-0.288210,-0.785847,-0.046912,-0.015878,-0.014193,0.005061,0.003068,-0.000267,0.493429,-0.034072,-0.773966,0.097628,-0.002882,-0.007860,1.000000,0.000025,0.000015,-0.000001,-0.999992,0.000276,-0.000904,0.003927,-0.032016,0.103495,-0.450021,0.999968,-0.007854,-0.001806,0.007853,0.999969,-0.000559,0.001811,0.000545,0.999998
08672,9.759158,-0.306988,-0.770391,-0.039753,0.007280,-0.018440,0.004938,0.001613,0.000246,0.490736,-0.028217,-0.785264,0.097592,-0.003070,-0.007705,1.000000,0.000025,0.000008,0.000001,-0.999992,0.000279,-0.000900,0.003936,-0.032412,0.103024,-0.451020,0.999967,-0.007872,-0.001798,0.007871,0.999969,-0.000566,0.001802,0.000552,0.999998
08673,9.745697,-0.276095,-0.735034,0.002992,-0.008844,-0.035416,0.002652,0.003135,0.004239,0.485353,-0.027065,-0.780919,0.097457,-0.002759,-0.007352,1.000000,0.000013,0.000016,0.000021,-0.999992,0.000265,-0.000893,0.003947,-0.030760,0.102161,-0.452373,0.999967,-0.007895,-0.001783,0.007894,0.999969,-0.000537,0.001787,0.000523,0.999998
08674,9.759775,-0.254349,-0.782807,-0.032650,-0.046332,-0.018430,0.003560,0.001035,-0.001422,0.487948,-0.031832,-0.772063,0.097598,-0.002544,-0.007829,1.000000,0.000018,0.000005,-0.000007,-0.999992,0.000282,-0.000882,0.003970,-0.032682,0.100978,-0.454910,0.999967,-0.007940,-0.001762,0.007939,0.999968,-0.000570,0.001767,0.000556,0.999998
08675,9.735330,-0.279532,-0.701699,0.031407,0.006439,-0.048153,0.002899,0.006045,0.003213,0.486725,-0.030967,-0.773191,0.097353,-0.002794,-0.007020,1.000000,0.000014,0.000030,0.000016,-0.999992,0.000267,-0.000859,0.003980,-0.030951,0.098349,-0.456126,0.999967,-0.007961,-0.001717,0.007960,0.999968,-0.000540,0.001721,0.000527,0.999998
08676,9.768964,-0.275028,-0.726157,0.012344,-0.006870,-0.012922,0.000060,0.010305,0.001167,0.484427,-0.027061,-0.775948,0.097689,-0.002750,-0.007267,1.000000,0.000000,0.000052,0.000006,-0.999992,0.000254,-0.000814,0.004014,-0.029465,0.093168,-0.459942,0.999966,-0.008027,-0.001626,0.008027,0.999968,-0.000514,0.001630,0.000501,0.999999
08677,9.749522,-0.257973,-0.747953,-0.004186,-0.030853,-0.031164,-0.001668,0.008798,0.001427,0.484731,-0.029057,-0.775482,0.097495,-0.002579,-0.007484,1.000000,-0.000008,0.000044,0.000007,-0.999991,0.000244,-0.000775,0.004047,-0.028313,0.088695,-0.463736,0.999966,-0.008094,-0.001548,0.008093,0.999967,-0.000494,0.001552,0.000482,0.999999
08678,9.779507,-0.272104,-0.757062,-0.016194,-0.021156,-0.000184,0.000061,0.010305,0.001167,0.486525,-0.034641,-0.784196,0.097795,-0.002720,-0.007576,1.000000,0.000000,0.000052,0.000006,-0.999991,0.000233,-0.000727,0.004084,-0.027022,0.083216,-0.468031,0.999966,-0.008169,-0.001452,0.008168,0.999967,-0.000472,0.001456,0.000460,0.999999
08679,9.755790,-0.326932,-0.750825,-0.032772,0.031951,-0.022694,0.004627,0.007553,0.002954,0.483434,-0.025472,-0.780523,0.097558,-0.003268,-0.007512,1.000000,0.000023,0.000038,0.000015,-0.999991,0.000216,-0.000697,0.004086,-0.025031,0.079730,-0.468274,0.999966,-0.008173,-0.001392,0.008172,0.999967,-0.000437,0.001395,0.000425,0.999999
08680,9.789448,-0.322464,-0.775110,-0.051923,0.018670,0.012536,0.011645,0.011604,0.001014,0.487369,-0.027297,-0.773242,0.097894,-0.003224,-0.007757,1.000000,0.000058,0.000058,0.000005,-0.999992,0.000197,-0.000641,0.004064,-0.022911,0.073327,-0.465685,0.999966,-0.008128,-0.001280,0.008127,0.999967,-0.000400,0.001283,0.000389,0.999999
08681,9.759591,-0.308514,-0.764276,-0.039968,0.009465,-0.018443,0.010227,0.004156,-0.001433,0.493639,-0.035069,-0.773003,0.097596,-0.003085,-0.007645,1.000000,0.000051,0.000021,-0.000007,-0.999992,0.000204,-0.000618,0.004036,-0.023707,0.070725,-0.462489,0.999967,-0.008072,-0.001234,0.008071,0.999967,-0.000414,0.001238,0.000404,0.999999
08682,9.766365,-0.324278,-0.781375,-0.061293,0.017889,-0.009958,0.011026,0.004329,0.003579,0.495969,-0.026329,-0.779555,0.097664,-0.003241,-0.007816,1.000000,0.000055,0.000022,0.000018,-0.999992,0.000187,-0.000607,0.004018,-0.021719,0.069456,-0.460463,0.999967,-0.008037,-0.001212,0.008036,0.999968,-0.000379,0.001215,0.000369,0.999999
08683,9.756592,-0.274599,-0.760897,-0.025672,-0.021227,-0.022675,0.016895,0.007276,-0.001444,0.486991,-0.031241,-0.777865,0.097566,-0.002746,-0.007613,1.000000,0.000084,0.000036,-0.000007,-0.999992,0.000186,-0.000570,0.003957,-0.021559,0.065192,-0.453510,0.999968,-0.007915,-0.001138,0.007915,0.999969,-0.000376,0.001141,0.000367,0.999999
08684,9.713349,-0.312126,-0.777789,-0.058726,0.007686,-0.063430,0.016400,0.001457,0.000609,0.489871,-0.032791,-0.775889,0.097133,-0.003120,-0.007779,1.000000,0.000082,0.000007,0.000003,-0.999992,0.000187,-0.000565,0.003917,-0.021660,0.064665,-0.448904,0.999969,-0.007835,-0.001129,0.007834,0.999969,-0.000378,0.001132,0.000369,0.999999
08685,9.756643,-0.274789,-0.760181,-0.025665,-0.020735,-0.022673,0.011710,0.002754,-0.000666,0.483696,-0.030551,-0.782748,0.097566,-0.002748,-0.007603,1.000000,0.000059,0.000014,-0.000003,-0.999992,0.000192,-0.000550,0.003882,-0.022276,0.062973,-0.444871,0.999969,-0.007764,-0.001099,0.007764,0.999970,-0.000389,0.001102,0.000380,0.999999
08686,9.746982,-0.307444,-0.802599,-0.077850,-0.005359,-0.028197,0.012041,0.000248,-0.002982,0.482549,-0.027237,-0.777269,0.097470,-0.003075,-0.008026,1.000000,0.000060,0.000001,-0.000015,-0.999992,0.000212,-0.000542,0.003853,-0.024572,0.062041,-0.441590,0.999970,-0.007707,-0.001083,0.007707,0.999970,-0.000429,0.001086,0.000421,0.999999
08687,9.756657,-0.274669,-0.760041,-0.025709,-0.020272,-0.022673,0.009733,-0.001663,0.000621,0.494001,-0.031172,-0.775481,0.097567,-0.002746,-0.007600,1.000000,0.000049,-0.000008,0.000003,-0.999992,0.000221,-0.000550,0.003828,-0.025525,0.062973,-0.438668,0.999970,-0.007656,-0.001099,0.007656,0.999971,-0.000445,0.001102,0.000437,0.999999
