// General information: 
//  MT Manager version: 2020.5.0 
//  XDA version: 2020.5.0 build 5678 rev 108182 built on 2021-02-04
// Device information: 
//  DeviceId: 00B46A09
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
08632,9.605497,0.835689,-1.980157,0.015618,0.005556,0.030315,0.006776,-0.005137,-0.013842,-0.889802,-0.211253,-1.222273,0.096056,0.008351,-0.019799,1.000000,0.000034,-0.000026,-0.000069,0.999991,0.003262,-0.002616,-0.000281,0.373941,-0.299633,-0.033235,0.999986,-0.000580,0.005230,0.000546,0.999979,0.006526,-0.005233,-0.006523,0.999965
08633,9.587532,0.866806,-1.956627,0.020800,-0.031771,0.010707,0.000759,-0.002418,-0.011164,-0.892027,-0.205457,-1.217500,0.095876,0.008663,-0.019565,1.000000,0.000004,-0.000012,-0.000056,0.999991,0.003229,-0.002573,-0.000282,0.370089,-0.294742,-0.033271,0.999987,-0.000581,0.005144,0.000547,0.999979,0.006459,-0.005148,-0.006456,0.999966
08634,9.591639,0.797004,-2.014076,0.000308,0.056415,0.020322,-0.001810,-0.001561,-0.014553,-0.892286,-0.199439,-1.204662,0.095917,0.007963,-0.020140,1.000000,-0.000009,-0.000008,-0.000073,0.999992,0.003179,-0.002523,-0.000314,0.364339,-0.289052,-0.036867,0.999987,-0.000643,0.005045,0.000611,0.999980,0.006359,-0.005049,-0.006356,0.999967
08635,9.604319,0.801794,-1.934337,0.072602,0.019572,0.016953,0.002762,-0.001189,-0.012409,-0.882877,-0.214695,-1.215102,0.096044,0.008012,-0.019343,1.000000,0.000014,-0.000006,-0.000062,0.999992,0.003139,-0.002484,-0.000303,0.359820,-0.284511,-0.035577,0.999987,-0.000621,0.004966,0.000590,0.999980,0.006280,-0.004969,-0.006277,0.999968
08636,9.551423,0.802582,-1.948282,0.048983,0.025764,-0.031759,0.001596,0.000653,-0.012394,-0.890595,-0.209379,-1.212819,0.095515,0.008020,-0.019483,1.000000,0.000008,0.000003,-0.000062,0.999992,0.003098,-0.002453,-0.000312,0.355146,-0.280935,-0.036651,0.999988,-0.000640,0.004903,0.000609,0.999981,0.006198,-0.004907,-0.006195,0.999969
08637,9.601165,0.822328,-2.009255,-0.001572,0.033833,0.030815,0.004882,0.001454,-0.011944,-0.889131,-0.203325,-1.212907,0.096012,0.008218,-0.020093,1.000000,0.000024,0.000007,-0.000060,0.999992,0.003058,-0.002426,-0.000290,0.350512,-0.277888,-0.034098,0.999988,-0.000595,0.004850,0.000565,0.999981,0.006117,-0.004854,-0.006115,0.999970
08638,9.598618,0.840023,-1.957214,0.037151,-0.003313,0.019322,0.006485,0.002521,-0.010091,-0.887924,-0.205916,-1.211933,0.095986,0.008396,-0.019573,1.000000,0.000032,0.000013,-0.000050,0.999992,0.003028,-0.002408,-0.000274,0.347103,-0.275888,-0.032202,0.999988,-0.000562,0.004815,0.000533,0.999982,0.006058,-0.004818,-0.006055,0.999970
08639,9.604739,0.843530,-1.980507,0.016843,0.003976,0.030314,0.006884,0.002684,-0.013189,-0.892619,-0.195994,-1.214357,0.096048,0.008430,-0.019806,1.000000,0.000034,0.000013,-0.000066,0.999993,0.002982,-0.002385,-0.000240,0.341803,-0.273189,-0.028322,0.999989,-0.000494,0.004768,0.000466,0.999982,0.005965,-0.004771,-0.005963,0.999971
08640,9.577764,0.890295,-2.007725,-0.032031,-0.026078,0.013575,0.002351,0.005054,-0.010367,-0.892419,-0.203122,-1.209642,0.095778,0.008898,-0.020080,1.000000,0.000012,0.000025,-0.000052,0.999993,0.002938,-0.002378,-0.000214,0.336700,-0.272457,-0.025273,0.999989,-0.000441,0.004755,0.000413,0.999983,0.005876,-0.004758,-0.005874,0.999971
08641,9.595584,0.861132,-2.031257,-0.036869,0.010852,0.033190,-0.003337,0.002859,-0.006473,-0.882177,-0.200917,-1.214011,0.095956,0.008608,-0.020314,1.000000,-0.000017,0.000014,-0.000032,0.999993,0.002910,-0.002369,-0.000236,0.333477,-0.271422,-0.027886,0.999989,-0.000487,0.004737,0.000459,0.999983,0.005820,-0.004740,-0.005818,0.999972
08642,9.577076,0.854485,-1.960397,0.024732,-0.011812,0.000209,-0.008874,0.004407,-0.010153,-0.892693,-0.194494,-1.210581,0.095771,0.008539,-0.019606,1.000000,-0.000044,0.000022,-0.000051,0.999993,0.002856,-0.002359,-0.000274,0.327343,-0.270187,-0.032157,0.999989,-0.000561,0.004716,0.000534,0.999984,0.005713,-0.004719,-0.005711,0.999973
08643,9.594899,0.825543,-1.983866,0.019897,0.025115,0.019825,-0.006106,0.003633,-0.008313,-0.883235,-0.205352,-1.209508,0.095949,0.008251,-0.019841,1.000000,-0.000031,0.000018,-0.000042,0.999993,0.002815,-0.002349,-0.000308,0.322656,-0.269107,-0.036059,0.999989,-0.000629,0.004697,0.000603,0.999984,0.005631,-0.004700,-0.005628,0.999973
08644,9.600370,0.791333,-1.960534,0.055989,0.047087,0.017453,-0.003654,0.001365,-0.006632,-0.879310,-0.197592,-1.208409,0.096004,0.007910,-0.019606,1.000000,-0.000018,0.000007,-0.000033,0.999993,0.002788,-0.002334,-0.000313,0.319546,-0.267349,-0.036637,0.999989,-0.000639,0.004666,0.000613,0.999984,0.005577,-0.004670,-0.005574,0.999974
08645,9.575195,0.783242,-1.993441,0.024981,0.068574,-0.001148,0.006536,-0.001139,-0.004066,-0.886768,-0.205336,-1.211698,0.095752,0.007831,-0.019934,1.000000,0.000033,-0.000006,-0.000020,0.999993,0.002789,-0.002312,-0.000292,0.319727,-0.264840,-0.034227,0.999989,-0.000597,0.004622,0.000572,0.999984,0.005580,-0.004626,-0.005577,0.999974
08646,9.598454,0.846461,-1.955243,0.038525,-0.004867,0.019316,0.005569,0.000784,-0.005601,-0.884837,-0.198037,-1.215903,0.095985,0.008462,-0.019553,1.000000,0.000028,0.000004,-0.000028,0.999993,0.002779,-0.002292,-0.000267,0.318564,-0.262604,-0.031283,0.999989,-0.000546,0.004583,0.000521,0.999984,0.005560,-0.004586,-0.005557,0.999974
08647,9.588569,0.825225,-1.960231,0.041075,0.016852,0.008829,0.002164,-0.001432,-0.007759,-0.885059,-0.203647,-1.211341,0.095886,0.008249,-0.019602,1.000000,0.000011,-0.000007,-0.000039,0.999994,0.002760,-0.002261,-0.000263,0.316387,-0.259045,-0.030892,0.999990,-0.000539,0.004521,0.000514,0.999985,0.005522,-0.004524,-0.005520,0.999975
08648,9.599070,0.885006,-2.001666,-0.017491,-0.019908,0.032685,-0.001816,0.005257,-0.001362,-0.885654,-0.201380,-1.210202,0.095990,0.008849,-0.020019,1.000000,-0.000009,0.000026,-0.000007,0.999994,0.002751,-0.002270,-0.000273,0.315305,-0.260085,-0.031986,0.999990,-0.000558,0.004539,0.000533,0.999985,0.005503,-0.004542,-0.005501,0.999975
08649,9.606443,0.796077,-1.983606,0.036481,0.053593,0.028450,-0.005338,0.001628,-0.005229,-0.882877,-0.203578,-1.211595,0.096064,0.007958,-0.019837,1.000000,-0.000027,0.000008,-0.000026,0.999994,0.002729,-0.002258,-0.000307,0.312749,-0.258702,-0.035927,0.999990,-0.000627,0.004515,0.000602,0.999985,0.005458,-0.004519,-0.005456,0.999975
08650,9.567102,0.837259,-1.964080,0.028595,0.008538,-0.010281,-0.004371,-0.000294,-0.003694,-0.884579,-0.205062,-1.209949,0.095671,0.008370,-0.019641,1.000000,-0.000022,-0.000001,-0.000018,0.999994,0.002719,-0.002239,-0.000339,0.311643,-0.256429,-0.039498,0.999990,-0.000689,0.004476,0.000665,0.999985,0.005439,-0.004479,-0.005436,0.999975
08651,9.608257,0.742656,-1.988776,0.054723,0.104731,0.026591,0.005687,0.002197,-0.003892,-0.886487,-0.200101,-1.209258,0.096082,0.007425,-0.019889,1.000000,0.000028,0.000011,-0.000019,0.999994,0.002713,-0.002232,-0.000320,0.311024,-0.255694,-0.037412,0.999990,-0.000653,0.004463,0.000629,0.999985,0.005428,-0.004466,-0.005425,0.999975
08652,9.596593,0.775323,-1.988267,0.039418,0.074875,0.017967,0.011624,0.000815,-0.003311,-0.894907,-0.200515,-1.203054,0.095966,0.007753,-0.019883,1.000000,0.000058,0.000004,-0.000017,0.999994,0.002721,-0.002221,-0.000273,0.311911,-0.254366,-0.031926,0.999990,-0.000557,0.004440,0.000533,0.999985,0.005444,-0.004442,-0.005441,0.999975
08653,9.598366,0.849018,-1.954565,0.039800,-0.006285,0.019310,0.014792,0.000205,-0.004569,-0.889752,-0.198227,-1.210509,0.095984,0.008489,-0.019545,1.000000,0.000074,0.000001,-0.000023,0.999994,0.002727,-0.002204,-0.000210,0.312567,-0.252460,-0.024780,0.999990,-0.000432,0.004406,0.000408,0.999985,0.005455,-0.004409,-0.005453,0.999975
08654,9.604500,0.851669,-1.978185,0.019361,0.001015,0.030310,0.011306,-0.000680,-0.003470,-0.888246,-0.204177,-1.212109,0.096045,0.008516,-0.019781,1.000000,0.000057,-0.000003,-0.000017,0.999994,0.002735,-0.002192,-0.000141,0.313502,-0.251141,-0.016896,0.999990,-0.000295,0.004383,0.000271,0.999985,0.005472,-0.004385,-0.005470,0.999975
08655,9.589117,0.865047,-2.006428,-0.014034,0.000594,0.022201,0.007703,-0.002978,-0.004079,-0.887560,-0.202932,-1.215274,0.095892,0.008649,-0.020063,1.000000,0.000039,-0.000015,-0.000020,0.999994,0.002742,-0.002162,-0.000116,0.314255,-0.247675,-0.013928,0.999991,-0.000243,0.004323,0.000219,0.999985,0.005485,-0.004324,-0.005484,0.999976
08656,9.557066,0.816513,-1.969620,0.031856,0.029224,-0.020765,0.005819,-0.002795,-0.001126,-0.886080,-0.206580,-1.218121,0.095571,0.008165,-0.019695,1.000000,0.000029,-0.000014,-0.000006,0.999994,0.002761,-0.002138,-0.000106,0.316409,-0.244925,-0.012799,0.999991,-0.000223,0.004275,0.000200,0.999985,0.005522,-0.004276,-0.005521,0.999976
08657,9.619638,0.838866,-1.950889,0.053432,0.000608,0.038416,0.007171,0.001852,-0.003747,-0.890393,-0.199251,-1.207604,0.096196,0.008388,-0.019509,1.000000,0.000036,0.000009,-0.000019,0.999994,0.002759,-0.002130,-0.000081,0.316134,-0.244050,-0.009920,0.999991,-0.000173,0.004259,0.000150,0.999985,0.005517,-0.004260,-0.005517,0.999976
08658,9.563225,0.819204,-1.993093,0.011716,0.036294,-0.009763,0.006772,0.001689,-0.000649,-0.887565,-0.206103,-1.214772,0.095632,0.008192,-0.019931,1.000000,0.000034,0.000008,-0.000003,0.999994,0.002771,-0.002128,-0.000061,0.317566,-0.243855,-0.007632,0.999991,-0.000133,0.004256,0.000110,0.999985,0.005542,-0.004257,-0.005542,0.999976
08659,9.582159,0.825452,-1.936758,0.063520,0.006902,-0.002178,0.003250,-0.001942,-0.004515,-0.878768,-0.202348,-1.213044,0.095822,0.008253,-0.019367,1.000000,0.000016,-0.000010,-0.000023,0.999994,0.002769,-0.002102,-0.000056,0.317292,-0.240810,-0.007044,0.999991,-0.000123,0.004203,0.000100,0.999985,0.005538,-0.004204,-0.005537,0.999976
08660,9.594455,0.830825,-1.983805,0.022840,0.021648,0.019827,0.003885,0.001048,-0.004197,-0.885848,-0.209769,-1.214166,0.095945,0.008307,-0.019838,1.000000,0.000019,0.000005,-0.000021,0.999994,0.002764,-0.002085,-0.000058,0.316784,-0.238899,-0.007364,0.999991,-0.000129,0.004170,0.000105,0.999985,0.005529,-0.004170,-0.005528,0.999976
08661,9.590135,0.774315,-1.965582,0.061348,0.065505,0.006972,0.010339,0.001242,-0.005005,-0.886923,-0.205080,-1.217676,0.095901,0.007742,-0.019656,1.000000,0.000052,0.000006,-0.000025,0.999994,0.002761,-0.002072,-0.000017,0.316414,-0.237416,-0.002599,0.999991,-0.000045,0.004144,0.000022,0.999985,0.005522,-0.004144,-0.005522,0.999976
08662,9.553297,0.798445,-1.998133,0.014914,0.057306,-0.020240,0.011506,-0.000598,-0.005018,-0.889787,-0.210844,-1.218268,0.095533,0.007983,-0.019981,1.000000,0.000058,-0.000003,-0.000025,0.999994,0.002767,-0.002048,0.000003,0.317080,-0.234661,-0.000271,0.999992,-0.000005,0.004096,-0.000018,0.999985,0.005534,-0.004096,-0.005534,0.999976
08663,9.596245,0.777487,-1.989101,0.041276,0.072519,0.017977,0.011055,0.002899,-0.007944,-0.886361,-0.208269,-1.212293,0.095962,0.007772,-0.019892,1.000000,0.000055,0.000014,-0.000040,0.999994,0.002748,-0.002036,0.000052,0.314922,-0.233339,0.005327,0.999992,0.000093,0.004073,-0.000115,0.999985,0.005496,-0.004072,-0.005497,0.999977
08664,9.579065,0.845752,-2.011417,-0.009984,0.020452,0.011725,0.004349,0.006282,-0.011612,-0.889544,-0.205149,-1.219326,0.095791,0.008452,-0.020117,1.000000,0.000022,0.000031,-0.000058,0.999994,0.002705,-0.002031,0.000037,0.309921,-0.232782,0.003635,0.999992,0.000063,0.004063,-0.000085,0.999985,0.005409,-0.004062,-0.005409,0.999977
08665,9.561168,0.876895,-1.987225,-0.004850,-0.016865,-0.007911,0.001796,0.000729,-0.013941,-0.887870,-0.199351,-1.213198,0.095612,0.008762,-0.019873,1.000000,0.000009,0.000004,-0.000070,0.999994,0.002653,-0.001997,0.000046,0.304056,-0.228868,0.004661,0.999992,0.000081,0.003994,-0.000103,0.999986,0.005307,-0.003994,-0.005307,0.999978
08666,9.625578,0.846025,-1.973513,0.034632,0.006029,0.049413,-0.002939,0.003016,-0.009572,-0.895573,-0.198178,-1.211921,0.096256,0.008455,-0.019737,1.000000,-0.000015,0.000015,-0.000048,0.999995,0.002612,-0.001982,0.000029,0.299357,-0.227071,0.002771,0.999992,0.000048,0.003963,-0.000069,0.999986,0.005225,-0.003963,-0.005225,0.999978
08667,9.605961,0.803367,-1.983001,0.039590,0.049672,0.028458,0.002031,0.003557,-0.010525,-0.884555,-0.202385,-1.217722,0.096060,0.008029,-0.019832,1.000000,0.000010,0.000018,-0.000053,0.999995,0.002571,-0.001967,0.000037,0.294593,-0.225447,0.003669,0.999992,0.000064,0.003935,-0.000084,0.999987,0.005142,-0.003934,-0.005142,0.999979
08668,9.633613,0.796039,-2.001716,0.032373,0.064675,0.058574,0.011254,0.002983,-0.009491,-0.881164,-0.204805,-1.215999,0.096336,0.007957,-0.020018,1.000000,0.000056,0.000015,-0.000047,0.999995,0.002545,-0.001954,0.000100,0.291632,-0.223927,0.010878,0.999992,0.000190,0.003908,-0.000210,0.999987,0.005090,-0.003907,-0.005091,0.999979
08669,9.615709,0.826738,-1.977691,0.037505,0.027357,0.038935,0.009453,0.001833,-0.009796,-0.887490,-0.195430,-1.210028,0.096157,0.008264,-0.019777,1.000000,0.000047,0.000009,-0.000049,0.999995,0.002519,-0.001933,0.000142,0.288583,-0.221601,0.015745,0.999992,0.000275,0.003868,-0.000294,0.999987,0.005037,-0.003866,-0.005038,0.999980
08670,9.610151,0.862490,-2.000608,0.001755,0.005036,0.041312,0.003315,0.003131,-0.008830,-0.887733,-0.216317,-1.223252,0.096102,0.008621,-0.020007,1.000000,0.000017,0.000016,-0.000044,0.999995,0.002487,-0.001919,0.000162,0.284940,-0.219912,0.018074,0.999993,0.000315,0.003838,-0.000335,0.999988,0.004973,-0.003837,-0.004974,0.999980
08671,9.619946,0.885252,-1.995278,-0.000476,-0.017084,0.051788,-0.012045,0.005001,-0.008899,-0.887642,-0.205712,-1.208740,0.096199,0.008847,-0.019956,1.000000,-0.000060,0.000025,-0.000044,0.999995,0.002434,-0.001914,0.000101,0.278880,-0.219389,0.010995,0.999993,0.000192,0.003829,-0.000211,0.999988,0.004867,-0.003828,-0.004868,0.999981
08672,9.578892,0.853337,-2.009036,-0.008597,0.018723,0.011729,-0.010561,0.004657,-0.008753,-0.890366,-0.201551,-1.221893,0.095789,0.008528,-0.020093,1.000000,-0.000053,0.000023,-0.000044,0.999995,0.002391,-0.001908,-0.000002,0.273986,-0.218612,-0.000766,0.999993,-0.000013,0.003815,-0.000005,0.999989,0.004782,-0.003816,-0.004782,0.999981
08673,9.584463,0.819389,-1.985335,0.027532,0.040643,0.009353,-0.010245,0.006152,-0.008594,-0.889615,-0.197510,-1.218558,0.095844,0.008189,-0.019857,1.000000,-0.000051,0.000031,-0.000043,0.999995,0.002339,-0.001909,-0.000055,0.268039,-0.218767,-0.006816,0.999993,-0.000119,0.003818,0.000101,0.999989,0.004678,-0.003819,-0.004678,0.999982
08674,9.590088,0.785217,-1.961481,0.063692,0.062583,0.006976,-0.007042,0.008291,-0.004887,-0.890011,-0.204383,-1.206189,0.095900,0.007849,-0.019619,1.000000,-0.000035,0.000041,-0.000024,0.999995,0.002302,-0.001927,-0.000084,0.263756,-0.220746,-0.010093,0.999993,-0.000176,0.003853,0.000158,0.999989,0.004603,-0.003854,-0.004603,0.999982
08675,9.584619,0.820872,-1.983968,0.027895,0.040268,0.009353,0.000147,0.003741,-0.007572,-0.889383,-0.201177,-1.208840,0.095846,0.008205,-0.019841,1.000000,0.000001,0.000019,-0.000038,0.999996,0.002271,-0.001919,-0.000088,0.260209,-0.219918,-0.010587,0.999993,-0.000185,0.003838,0.000167,0.999990,0.004541,-0.003839,-0.004541,0.999982
08676,9.594420,0.843253,-1.978728,0.025556,0.018092,0.019828,0.001232,0.003234,-0.004329,-0.890336,-0.194647,-1.209622,0.095944,0.008431,-0.019789,1.000000,0.000006,0.000016,-0.000022,0.999996,0.002259,-0.001922,-0.000093,0.258888,-0.220214,-0.011162,0.999993,-0.000195,0.003843,0.000177,0.999990,0.004518,-0.003844,-0.004518,0.999982
08677,9.582080,0.838801,-1.931408,0.066637,0.002890,-0.002197,-0.001337,0.004085,-0.007718,-0.888127,-0.199897,-1.214391,0.095821,0.008384,-0.019316,1.000000,-0.000007,0.000020,-0.000039,0.999996,0.002225,-0.001916,-0.000104,0.254999,-0.219526,-0.012451,0.999993,-0.000217,0.003831,0.000200,0.999990,0.004451,-0.003832,-0.004450,0.999983
08678,9.609845,0.831341,-1.949669,0.059405,0.017913,0.027923,-0.001757,0.010329,-0.005680,-0.895367,-0.202611,-1.217481,0.096098,0.008311,-0.019502,1.000000,-0.000009,0.000052,-0.000028,0.999996,0.002186,-0.001945,-0.000093,0.250477,-0.222846,-0.011192,0.999992,-0.000195,0.003889,0.000178,0.999990,0.004372,-0.003890,-0.004371,0.999983
08679,9.567663,0.890728,-2.004181,-0.023065,-0.012281,0.003097,0.002044,0.012712,-0.006619,-0.887775,-0.194730,-1.217479,0.095676,0.008904,-0.020048,1.000000,0.000010,0.000064,-0.000033,0.999996,0.002143,-0.001980,-0.000085,0.245556,-0.226921,-0.010276,0.999992,-0.000179,0.003961,0.000162,0.999991,0.004286,-0.003961,-0.004285,0.999983
08680,9.606557,0.813103,-1.976137,0.041660,0.046958,0.028463,0.001548,0.004729,-0.004169,-0.889839,-0.202166,-1.209987,0.096065,0.008129,-0.019764,1.000000,0.000008,0.000024,-0.000021,0.999996,0.002125,-0.001986,-0.000071,0.243581,-0.227541,-0.008630,0.999992,-0.000151,0.003971,0.000134,0.999991,0.004251,-0.003972,-0.004251,0.999983
08681,9.589411,0.880803,-1.998153,-0.009648,-0.004968,0.022205,-0.005843,0.009196,0.000063,-0.888335,-0.205627,-1.208330,0.095893,0.008807,-0.019986,1.000000,-0.000029,0.000046,0.000000,0.999996,0.002111,-0.002019,-0.000110,0.241874,-0.231367,-0.013088,0.999992,-0.000228,0.004038,0.000211,0.999991,0.004221,-0.004039,-0.004221,0.999983
08682,9.597037,0.791933,-1.979558,0.044326,0.068412,0.017994,-0.000705,0.007076,-0.007400,-0.880505,-0.205333,-1.215650,0.095970,0.007916,-0.019799,1.000000,-0.000004,0.000035,-0.000037,0.999996,0.002076,-0.002031,-0.000128,0.237933,-0.232729,-0.015099,0.999992,-0.000264,0.004062,0.000247,0.999991,0.004153,-0.004063,-0.004152,0.999983
08683,9.606903,0.814358,-1.973934,0.042090,0.046289,0.028464,0.002380,0.007801,-0.005400,-0.892422,-0.200683,-1.214653,0.096068,0.008141,-0.019743,1.000000,0.000012,0.000039,-0.000027,0.999996,0.002049,-0.002047,-0.000121,0.234821,-0.234541,-0.014393,0.999992,-0.000251,0.004093,0.000234,0.999992,0.004098,-0.004094,-0.004097,0.999983
08684,9.595275,0.847372,-1.972814,0.026775,0.016436,0.019827,0.002580,0.007883,-0.006948,-0.887735,-0.205251,-1.212477,0.095952,0.008471,-0.019732,1.000000,0.000013,0.000039,-0.000035,0.999996,0.002017,-0.002058,-0.000122,0.231179,-0.235842,-0.014429,0.999991,-0.000252,0.004116,0.000235,0.999992,0.004035,-0.004117,-0.004034,0.999983
08685,9.600896,0.813011,-1.949055,0.062910,0.038344,0.017449,0.002265,0.006388,-0.007107,-0.893482,-0.199609,-1.216663,0.096009,0.008127,-0.019494,1.000000,0.000011,0.000032,-0.000036,0.999996,0.001985,-0.002064,-0.000115,0.227517,-0.236508,-0.013659,0.999991,-0.000238,0.004128,0.000222,0.999992,0.003971,-0.004129,-0.003970,0.999984
08686,9.585637,0.826773,-1.976589,0.029478,0.037922,0.009358,0.004918,0.004205,-0.006973,-0.889127,-0.196658,-1.213409,0.095856,0.008265,-0.019768,1.000000,0.000025,0.000021,-0.000035,0.999996,0.001963,-0.002062,-0.000102,0.225007,-0.236270,-0.012103,0.999991,-0.000211,0.004124,0.000195,0.999992,0.003927,-0.004124,-0.003926,0.999984
08687,9.595422,0.849153,-1.971333,0.027239,0.015799,0.019827,0.006402,0.003861,-0.006826,-0.885084,-0.206375,-1.211837,0.095954,0.008489,-0.019715,1.000000,0.000032,0.000019,-0.000034,0.999996,0.001942,-0.002057,-0.000076,0.222603,-0.235698,-0.009188,0.999992,-0.000160,0.004114,0.000144,0.999992,0.003885,-0.004114,-0.003884,0.999984
08688,9.579435,0.825713,-1.952518,0.050260,0.029985,-0.001658,-0.002851,0.001682,-0.012828,-0.886385,-0.194747,-1.209031,0.095795,0.008251,-0.019526,1.000000,-0.000014,0.000008,-0.000064,0.999996,0.001891,-0.002030,-0.000093,0.216691,-0.232559,-0.011106,0.999992,-0.000194,0.004059,0.000178,0.999993,0.003782,-0.004060,-0.003781,0.999985
