// General information: 
//  MT Manager version: 2020.5.0 
//  XDA version: 2020.5.0 build 5678 rev 108182 built on 2021-02-04
// Device information: 
//  DeviceId: 00B46A08
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
08632,9.470683,-0.531089,2.650527,0.014464,0.020961,0.036198,0.002736,0.010994,0.012118,0.393097,-0.332167,-0.811185,0.094709,-0.005306,0.026500,1.000000,0.000014,0.000055,0.000061,0.999991,0.003016,-0.002147,0.002284,0.345080,-0.246762,0.260975,0.999980,0.004555,0.004307,-0.004581,0.999971,0.006023,-0.004279,-0.006042,0.999973
08633,9.489290,-0.519929,2.660944,0.013070,0.034693,0.056264,0.001261,0.008546,0.010255,0.394599,-0.339616,-0.808825,0.094894,-0.005195,0.026605,1.000000,0.000006,0.000043,0.000051,0.999991,0.002986,-0.002109,0.002304,0.341615,-0.242492,0.263291,0.999980,0.004595,0.004232,-0.004620,0.999972,0.005962,-0.004205,-0.005982,0.999973
08634,9.470119,-0.533234,2.652113,0.013874,0.020688,0.036200,0.000410,0.005081,0.014258,0.403806,-0.343884,-0.800575,0.094702,-0.005326,0.026519,1.000000,0.000002,0.000025,0.000071,0.999991,0.002932,-0.002083,0.002329,0.335458,-0.239454,0.266213,0.999980,0.004646,0.004179,-0.004671,0.999972,0.005855,-0.004152,-0.005874,0.999974
08635,9.488779,-0.522445,2.662271,0.012553,0.034364,0.056265,0.001902,0.009036,0.015368,0.385649,-0.329306,-0.804181,0.094889,-0.005217,0.026618,1.000000,0.000010,0.000045,0.000077,0.999991,0.002882,-0.002034,0.002357,0.329733,-0.233821,0.269457,0.999981,0.004703,0.004081,-0.004726,0.999972,0.005755,-0.004054,-0.005774,0.999975
08636,9.484184,-0.580648,2.681519,-0.018222,-0.017054,0.060347,-0.001919,0.008239,0.015675,0.394784,-0.337675,-0.805319,0.094843,-0.005799,0.026811,1.000000,-0.000010,0.000041,0.000078,0.999991,0.002822,-0.001990,0.002372,0.322841,-0.228829,0.271215,0.999981,0.004734,0.003994,-0.004756,0.999973,0.005635,-0.003967,-0.005653,0.999976
08637,9.503563,-0.540835,2.652754,0.023398,0.016690,0.068936,-0.004995,0.009419,0.016537,0.394748,-0.339523,-0.803020,0.095037,-0.005400,0.026523,1.000000,-0.000025,0.000047,0.000083,0.999992,0.002753,-0.001943,0.002370,0.314919,-0.223428,0.270927,0.999981,0.004729,0.003900,-0.004750,0.999974,0.005496,-0.003873,-0.005515,0.999977
08638,9.487013,-0.556432,2.703892,-0.031401,0.014007,0.067742,-0.005709,0.010457,0.014474,0.391910,-0.339155,-0.803209,0.094872,-0.005557,0.027034,1.000000,-0.000029,0.000052,0.000072,0.999992,0.002695,-0.001890,0.002364,0.308347,-0.217340,0.270337,0.999982,0.004718,0.003793,-0.004739,0.999974,0.005382,-0.003768,-0.005399,0.999978
08639,9.487430,-0.528619,2.665858,0.011354,0.033814,0.056269,-0.010231,0.012208,0.011964,0.398827,-0.344230,-0.807515,0.094876,-0.005279,0.026653,1.000000,-0.000051,0.000061,0.000060,0.999992,0.002647,-0.001832,0.002334,0.302825,-0.210678,0.266909,0.999982,0.004658,0.003677,-0.004678,0.999975,0.005285,-0.003652,-0.005302,0.999979
08640,9.452331,-0.541608,2.688008,-0.020832,0.027256,0.029270,-0.005723,0.008947,0.015230,0.398078,-0.338757,-0.802974,0.094525,-0.005408,0.026876,1.000000,-0.000029,0.000045,0.000076,0.999992,0.002584,-0.001786,0.002330,0.295658,-0.205337,0.266479,0.999983,0.004651,0.003584,-0.004669,0.999976,0.005160,-0.003560,-0.005177,0.999980
08641,9.467441,-0.558237,2.677643,-0.009615,0.009630,0.041939,-0.013168,0.008823,0.007481,0.389911,-0.339355,-0.805424,0.094676,-0.005577,0.026773,1.000000,-0.000066,0.000044,0.000037,0.999993,0.002550,-0.001747,0.002277,0.291753,-0.200878,0.260443,0.999984,0.004546,0.003506,-0.004563,0.999977,0.005092,-0.003483,-0.005108,0.999981
08642,9.451752,-0.544254,2.689512,-0.021362,0.026927,0.029270,-0.014812,0.007925,0.012470,0.405569,-0.346027,-0.804395,0.094519,-0.005435,0.026892,1.000000,-0.000074,0.000040,0.000062,0.999993,0.002487,-0.001709,0.002226,0.284499,-0.196437,0.254614,0.999984,0.004444,0.003428,-0.004461,0.999978,0.004965,-0.003406,-0.004981,0.999982
08643,9.473917,-0.506064,2.720418,-0.035269,0.071884,0.056733,-0.010167,0.009168,0.009670,0.390103,-0.338439,-0.798359,0.094741,-0.005055,0.027200,1.000000,-0.000051,0.000046,0.000048,0.999993,0.002447,-0.001666,0.002194,0.280030,-0.191553,0.250946,0.999985,0.004380,0.003343,-0.004396,0.999978,0.004887,-0.003322,-0.004902,0.999982
08644,9.470539,-0.520012,2.680951,-0.001465,0.050437,0.043603,-0.013182,0.007313,0.008236,0.391643,-0.345412,-0.796265,0.094707,-0.005194,0.026806,1.000000,-0.000066,0.000037,0.000041,0.999993,0.002405,-0.001635,0.002145,0.275228,-0.188003,0.245369,0.999985,0.004282,0.003281,-0.004298,0.999979,0.004804,-0.003261,-0.004818,0.999983
08645,9.454568,-0.520398,2.711944,-0.034751,0.057650,0.036667,-0.016153,0.000914,0.005259,0.396472,-0.337951,-0.803777,0.094546,-0.005199,0.027119,1.000000,-0.000081,0.000005,0.000026,0.999994,0.002371,-0.001640,0.002090,0.271296,-0.188478,0.239014,0.999986,0.004172,0.003290,-0.004187,0.999980,0.004735,-0.003270,-0.004749,0.999983
08646,9.504348,-0.539769,2.698851,-0.013189,0.036501,0.082073,-0.016125,-0.005139,0.004470,0.391043,-0.343839,-0.804991,0.095043,-0.005393,0.026991,1.000000,-0.000081,-0.000026,0.000022,0.999994,0.002329,-0.001674,0.002025,0.266502,-0.192358,0.231645,0.999986,0.004043,0.003357,-0.004059,0.999981,0.004651,-0.003338,-0.004665,0.999984
08647,9.485557,-0.552608,2.688691,-0.012397,0.022446,0.062006,-0.016049,-0.006666,0.001420,0.392106,-0.338569,-0.801232,0.094855,-0.005523,0.026891,1.000000,-0.000080,-0.000033,0.000007,0.999994,0.002303,-0.001720,0.001962,0.263477,-0.197609,0.224404,0.999986,0.003917,0.003449,-0.003932,0.999982,0.004599,-0.003431,-0.004612,0.999983
08648,9.520681,-0.527235,2.648030,0.040747,0.038720,0.083284,-0.019967,0.009185,0.004850,0.392903,-0.337911,-0.799939,0.095208,-0.005267,0.026476,1.000000,-0.000100,0.000046,0.000024,0.999994,0.002269,-0.001684,0.001876,0.259650,-0.193433,0.214501,0.999987,0.003744,0.003376,-0.003759,0.999983,0.004532,-0.003359,-0.004544,0.999984
08649,9.431973,-0.563496,2.681505,-0.022250,0.011838,0.009201,-0.020804,0.007225,0.008098,0.393006,-0.340692,-0.799969,0.094321,-0.005628,0.026812,1.000000,-0.000104,0.000036,0.000040,0.999995,0.002219,-0.001654,0.001793,0.253959,-0.190027,0.204997,0.999988,0.003578,0.003317,-0.003593,0.999984,0.004432,-0.003301,-0.004444,0.999985
08650,9.466224,-0.567638,2.679969,-0.012158,0.008124,0.041938,-0.016821,-0.002592,0.001653,0.392398,-0.336318,-0.800300,0.094662,-0.005673,0.026801,1.000000,-0.000084,-0.000013,0.000008,0.999995,0.002192,-0.001679,0.001720,0.250882,-0.192848,0.196719,0.999988,0.003433,0.003366,-0.003448,0.999984,0.004379,-0.003351,-0.004390,0.999985
08651,9.554294,-0.547709,2.666466,0.028720,0.024638,0.121754,-0.012983,-0.000288,0.000595,0.396922,-0.339616,-0.800857,0.095543,-0.005475,0.026665,1.000000,-0.000065,-0.000001,0.000003,0.999995,0.002181,-0.001695,0.001668,0.249565,-0.194599,0.190666,0.999989,0.003328,0.003396,-0.003343,0.999985,0.004356,-0.003382,-0.004367,0.999985
08652,9.500528,-0.571593,2.678284,-0.002359,0.004220,0.074675,-0.010650,0.005624,-0.001538,0.404472,-0.338083,-0.797718,0.095006,-0.005715,0.026780,1.000000,-0.000053,0.000028,-0.000008,0.999995,0.002186,-0.001683,0.001618,0.250199,-0.193258,0.185005,0.999989,0.003229,0.003373,-0.003244,0.999985,0.004367,-0.003359,-0.004378,0.999985
08653,9.500002,-0.586355,2.698141,-0.024089,-0.005977,0.080401,-0.009860,0.003057,-0.002526,0.399045,-0.342930,-0.806053,0.095000,-0.005863,0.026980,1.000000,-0.000049,0.000015,-0.000013,0.999995,0.002198,-0.001681,0.001565,0.251529,-0.193040,0.178890,0.999989,0.003122,0.003369,-0.003137,0.999985,0.004390,-0.003355,-0.004401,0.999985
08654,9.496782,-0.599212,2.658310,0.009721,-0.027416,0.067276,-0.009919,0.006090,-0.000227,0.397243,-0.339122,-0.803747,0.094969,-0.005991,0.026581,1.000000,-0.000050,0.000030,-0.000001,0.999995,0.002198,-0.001666,0.001521,0.251634,-0.191271,0.173822,0.999990,0.003034,0.003338,-0.003048,0.999986,0.004392,-0.003325,-0.004402,0.999985
08655,9.515047,-0.601945,2.688174,-0.013163,-0.023751,0.093069,-0.006855,0.012470,-0.001049,0.394055,-0.338334,-0.806378,0.095152,-0.006019,0.026876,1.000000,-0.000034,0.000062,-0.000005,0.999995,0.002217,-0.001619,0.001488,0.253801,-0.185938,0.170074,0.999990,0.002968,0.003245,-0.002983,0.999986,0.004430,-0.003232,-0.004439,0.999985
08656,9.461915,-0.596441,2.661734,-0.001184,-0.024174,0.034537,-0.006173,0.008411,0.002519,0.393015,-0.334674,-0.807601,0.094620,-0.005962,0.026614,1.000000,-0.000031,0.000042,0.000013,0.999995,0.002213,-0.001590,0.001465,0.253314,-0.182530,0.167418,0.999991,0.002922,0.003186,-0.002936,0.999986,0.004421,-0.003173,-0.004430,0.999985
08657,9.465163,-0.569256,2.683373,-0.014075,0.006981,0.041936,-0.003050,0.011757,-0.000601,0.402531,-0.341724,-0.798677,0.094653,-0.005692,0.026828,1.000000,-0.000015,0.000059,-0.000003,0.999995,0.002231,-0.001549,0.001451,0.255422,-0.177922,0.165849,0.999991,0.002895,0.003105,-0.002908,0.999986,0.004458,-0.003092,-0.004467,0.999985
08658,9.449494,-0.554219,2.695404,-0.025820,0.024280,0.029266,-0.006189,0.006902,0.003271,0.393733,-0.332661,-0.805013,0.094496,-0.005540,0.026951,1.000000,-0.000031,0.000035,0.000016,0.999995,0.002222,-0.001526,0.001429,0.254342,-0.175259,0.163353,0.999991,0.002851,0.003059,-0.002865,0.999986,0.004439,-0.003046,-0.004448,0.999985
08659,9.465097,-0.555235,2.665494,0.006922,0.016669,0.036215,-0.003889,0.009796,0.002646,0.386560,-0.338785,-0.800378,0.094652,-0.005551,0.026650,1.000000,-0.000019,0.000049,0.000013,0.999995,0.002223,-0.001488,0.001411,0.254509,-0.170898,0.161311,0.999992,0.002815,0.002983,-0.002829,0.999986,0.004442,-0.002970,-0.004450,0.999986
08660,9.452548,-0.527691,2.717572,-0.038917,0.055266,0.036665,-0.006206,0.005392,0.004024,0.392632,-0.334654,-0.800877,0.094526,-0.005274,0.027173,1.000000,-0.000031,0.000027,0.000020,0.999996,0.002208,-0.001472,0.001391,0.252834,-0.168982,0.158975,0.999992,0.002775,0.002949,-0.002788,0.999986,0.004413,-0.002937,-0.004421,0.999986
08661,9.468211,-0.528779,2.687451,-0.006260,0.047657,0.043615,-0.010723,0.007146,0.001513,0.391611,-0.336356,-0.807445,0.094683,-0.005286,0.026871,1.000000,-0.000054,0.000036,0.000008,0.999996,0.002203,-0.001452,0.001350,0.252183,-0.166710,0.154349,0.999992,0.002694,0.002910,-0.002707,0.999987,0.004401,-0.002898,-0.004409,0.999986
08662,9.482968,-0.559141,2.696461,-0.016601,0.020083,0.062005,-0.012972,0.008777,-0.000118,0.395345,-0.330540,-0.809297,0.094831,-0.005590,0.026961,1.000000,-0.000065,0.000044,-0.000001,0.999996,0.002202,-0.001423,0.001291,0.252075,-0.163420,0.147528,0.999993,0.002575,0.002852,-0.002587,0.999987,0.004400,-0.002841,-0.004407,0.999986
08663,9.444377,-0.598663,2.697750,-0.036254,-0.017734,0.027581,-0.015390,0.011946,0.005107,0.395857,-0.333760,-0.803089,0.094446,-0.005982,0.026972,1.000000,-0.000077,0.000060,0.000026,0.999996,0.002174,-0.001376,0.001222,0.248981,-0.158017,0.139632,0.999993,0.002437,0.002758,-0.002449,0.999988,0.004346,-0.002747,-0.004352,0.999987
08664,9.481994,-0.575292,2.717517,-0.038745,0.009840,0.067721,-0.018378,0.004043,0.002873,0.393481,-0.335973,-0.806719,0.094821,-0.005749,0.027174,1.000000,-0.000092,0.000020,0.000014,0.999996,0.002147,-0.001367,0.001141,0.245821,-0.156973,0.130466,0.999994,0.002277,0.002740,-0.002289,0.999988,0.004290,-0.002730,-0.004297,0.999987
08665,9.463330,-0.573225,2.688987,-0.016419,0.005846,0.041933,-0.017503,0.009021,-0.001875,0.396362,-0.339543,-0.805525,0.094634,-0.005731,0.026886,1.000000,-0.000088,0.000045,-0.000009,0.999996,0.002148,-0.001341,0.001055,0.245956,-0.153920,0.120519,0.999994,0.002103,0.002686,-0.002115,0.999989,0.004293,-0.002677,-0.004298,0.999987
08666,9.481538,-0.576334,2.718884,-0.039333,0.009564,0.067719,-0.014582,0.010887,0.003368,0.401449,-0.339052,-0.803702,0.094817,-0.005760,0.027184,1.000000,-0.000073,0.000054,0.000017,0.999996,0.002130,-0.001298,0.000991,0.243983,-0.149001,0.113287,0.999995,0.001977,0.002601,-0.001988,0.999989,0.004258,-0.002592,-0.004263,0.999988
08667,9.462811,-0.574364,2.690569,-0.016959,0.005523,0.041932,-0.014539,0.006346,0.001819,0.394124,-0.338334,-0.806144,0.094629,-0.005741,0.026903,1.000000,-0.000073,0.000032,0.000009,0.999997,0.002118,-0.001278,0.000926,0.242557,-0.146702,0.105778,0.999995,0.001846,0.002560,-0.001857,0.999989,0.004233,-0.002553,-0.004238,0.999988
08668,9.481546,-0.562767,2.700704,-0.018347,0.019240,0.062003,-0.010719,0.007142,0.001516,0.391072,-0.333958,-0.803219,0.094816,-0.005626,0.027004,1.000000,-0.000054,0.000036,0.000008,0.999997,0.002111,-0.001256,0.000880,0.241726,-0.144122,0.100507,0.999995,0.001754,0.002515,-0.001765,0.999990,0.004219,-0.002508,-0.004223,0.999988
08669,9.462446,-0.575288,2.691653,-0.017566,0.005232,0.041931,-0.009200,0.005044,0.001836,0.399260,-0.346095,-0.800012,0.094625,-0.005751,0.026914,1.000000,-0.000046,0.000025,0.000009,0.999997,0.002102,-0.001246,0.000844,0.240787,-0.142954,0.096466,0.999995,0.001684,0.002495,-0.001694,0.999990,0.004203,-0.002488,-0.004207,0.999988
08670,9.446881,-0.560574,2.703236,-0.029309,0.022532,0.029260,-0.007757,0.004467,0.005209,0.389860,-0.323730,-0.815836,0.094470,-0.005602,0.027030,1.000000,-0.000039,0.000022,0.000026,0.999997,0.002079,-0.001232,0.000818,0.238114,-0.141399,0.093493,0.999996,0.001632,0.002468,-0.001642,0.999990,0.004156,-0.002461,-0.004160,0.999988
08671,9.477110,-0.606435,2.700753,-0.028235,-0.022474,0.060313,-0.002401,0.004675,0.004475,0.397289,-0.331016,-0.802235,0.094772,-0.006062,0.027005,1.000000,-0.000012,0.000023,0.000022,0.999997,0.002066,-0.001221,0.000815,0.236658,-0.140101,0.093148,0.999996,0.001626,0.002445,-0.001636,0.999990,0.004130,-0.002438,-0.004134,0.999988
08672,9.446171,-0.576499,2.723352,-0.051441,0.012263,0.034969,-0.008522,0.000983,0.005400,0.396086,-0.336799,-0.810531,0.094462,-0.005761,0.027233,1.000000,-0.000043,0.000005,0.000027,0.999997,0.002037,-0.001224,0.000787,0.233328,-0.140466,0.089903,0.999996,0.001569,0.002452,-0.001579,0.999990,0.004072,-0.002445,-0.004076,0.999989
08673,9.443130,-0.589806,2.682925,-0.017635,-0.009155,0.021858,-0.000147,-0.004515,0.006057,0.399105,-0.341138,-0.809122,0.094431,-0.005895,0.026831,1.000000,-0.000001,-0.000023,0.000030,0.999997,0.002010,-0.001254,0.000796,0.230234,-0.143932,0.090893,0.999996,0.001586,0.002512,-0.001596,0.999991,0.004018,-0.002506,-0.004022,0.999989
08674,9.464819,-0.580637,2.751474,-0.074657,0.015850,0.060748,-0.001040,-0.011005,0.011555,0.401496,-0.336343,-0.800410,0.094647,-0.005801,0.027520,1.000000,-0.000005,-0.000055,0.000058,0.999997,0.001950,-0.001309,0.000815,0.223304,-0.150216,0.093136,0.999995,0.001626,0.002622,-0.001636,0.999991,0.003897,-0.002615,-0.003902,0.999989
08675,9.465530,-0.566701,2.730952,-0.053377,0.025667,0.055038,0.003679,-0.011277,0.005706,0.402006,-0.335612,-0.802848,0.094654,-0.005665,0.027315,1.000000,0.000018,-0.000056,0.000029,0.999997,0.001925,-0.001370,0.000846,0.220496,-0.157222,0.096654,0.999995,0.001687,0.002744,-0.001697,0.999991,0.003848,-0.002738,-0.003853,0.999989
08676,9.485182,-0.540383,2.720025,-0.033244,0.049383,0.069402,0.002144,-0.010688,0.006137,0.399649,-0.344998,-0.804958,0.094851,-0.005401,0.027205,1.000000,0.000011,-0.000053,0.000031,0.999997,0.001895,-0.001430,0.000874,0.217017,-0.164031,0.099788,0.999994,0.001742,0.002863,-0.001752,0.999991,0.003788,-0.002856,-0.003793,0.999989
08677,9.519771,-0.544147,2.717427,-0.023132,0.045593,0.102146,0.000608,-0.010099,0.006569,0.398641,-0.338391,-0.803138,0.095197,-0.005438,0.027179,1.000000,0.000003,-0.000050,0.000033,0.999997,0.001865,-0.001483,0.000892,0.213515,-0.170185,0.101861,0.999994,0.001778,0.002970,-0.001789,0.999991,0.003727,-0.002964,-0.003732,0.999989
08678,9.501055,-0.556801,2.706974,-0.022298,0.031602,0.082073,0.000626,-0.008590,0.005818,0.400753,-0.334350,-0.810874,0.095010,-0.005565,0.027074,1.000000,0.000003,-0.000043,0.000029,0.999997,0.001836,-0.001533,0.000911,0.210227,-0.175861,0.104040,0.999994,0.001816,0.003069,-0.001827,0.999992,0.003669,-0.003063,-0.003675,0.999989
08679,9.538690,-0.547948,2.744719,-0.046320,0.049148,0.127925,-0.005460,-0.009263,0.005243,0.396080,-0.343148,-0.807986,0.095386,-0.005476,0.027452,1.000000,-0.000027,-0.000046,0.000026,0.999997,0.001802,-0.001585,0.000894,0.206289,-0.181866,0.102068,0.999993,0.001781,0.003174,-0.001793,0.999992,0.003600,-0.003168,-0.003606,0.999988
08680,9.550729,-0.591246,2.712024,-0.022564,0.000279,0.133194,-0.000162,-0.006026,0.006809,0.398426,-0.338409,-0.800278,0.095507,-0.005909,0.027123,1.000000,-0.000001,-0.000030,0.000034,0.999997,0.001770,-0.001621,0.000909,0.202662,-0.185980,0.103882,0.999993,0.001813,0.003246,-0.001825,0.999992,0.003537,-0.003240,-0.003543,0.999988
08681,9.569752,-0.580023,2.721108,-0.023948,0.013920,0.153267,0.000495,-0.004039,0.011173,0.397266,-0.331564,-0.799177,0.095697,-0.005795,0.027213,1.000000,0.000002,-0.000020,0.000056,0.999997,0.001725,-0.001642,0.000936,0.197448,-0.188337,0.106972,0.999993,0.001867,0.003287,-0.001878,0.999992,0.003446,-0.003281,-0.003452,0.999989
08682,9.550331,-0.607725,2.730925,-0.044641,-0.010074,0.138896,0.000564,0.001999,0.008168,0.390300,-0.336043,-0.803248,0.095504,-0.006073,0.027308,1.000000,0.000003,0.000010,0.000041,0.999997,0.001696,-0.001637,0.000955,0.194203,-0.187798,0.109124,0.999993,0.001905,0.003278,-0.001916,0.999992,0.003389,-0.003271,-0.003396,0.999989
08683,9.512710,-0.617971,2.692805,-0.021165,-0.027926,0.093044,0.002809,0.007924,0.009847,0.397597,-0.336616,-0.806394,0.095128,-0.006175,0.026924,1.000000,0.000014,0.000040,0.000049,0.999997,0.001670,-0.001602,0.000982,0.191237,-0.183785,0.112270,0.999993,0.001959,0.003208,-0.001970,0.999992,0.003338,-0.003201,-0.003344,0.999989
08684,9.515888,-0.591561,2.714645,-0.034026,0.003225,0.100445,0.003519,0.014439,0.011957,0.396514,-0.331564,-0.801755,0.095161,-0.005910,0.027139,1.000000,0.000018,0.000072,0.000060,0.999997,0.001642,-0.001533,0.001017,0.187974,-0.175818,0.116214,0.999993,0.002028,0.003069,-0.002038,0.999993,0.003281,-0.003062,-0.003287,0.999990
08685,9.477994,-0.602070,2.677451,-0.010529,-0.014617,0.054595,0.001984,0.015028,0.012389,0.399288,-0.336453,-0.809684,0.094782,-0.006015,0.026767,1.000000,0.000010,0.000075,0.000062,0.999997,0.001610,-0.001459,0.001038,0.184357,-0.167412,0.118662,0.999994,0.002071,0.002922,-0.002080,0.999993,0.003218,-0.002915,-0.003224,0.999991
08686,9.482025,-0.546396,2.660595,0.019666,0.036543,0.050597,0.003503,0.012928,0.012709,0.400596,-0.341834,-0.807014,0.094822,-0.005458,0.026600,1.000000,0.000018,0.000065,0.000064,0.999997,0.001577,-0.001396,0.001074,0.180501,-0.160191,0.122765,0.999994,0.002143,0.002796,-0.002151,0.999993,0.003150,-0.002789,-0.003156,0.999991
08687,9.446822,-0.558896,2.682879,-0.012462,0.029952,0.023551,0.004308,0.011871,0.010967,0.396716,-0.330630,-0.798253,0.094470,-0.005584,0.026823,1.000000,0.000022,0.000059,0.000055,0.999997,0.001553,-0.001339,0.001109,0.177806,-0.153683,0.126788,0.999994,0.002213,0.002682,-0.002221,0.999993,0.003103,-0.002675,-0.003109,0.999992
08688,9.465886,-0.533400,2.673955,0.007665,0.053668,0.037928,-0.001175,0.008659,0.017009,0.395876,-0.342305,-0.799534,0.094660,-0.005326,0.026735,1.000000,-0.000006,0.000043,0.000085,0.999997,0.001488,-0.001292,0.001129,0.170372,-0.148283,0.129138,0.999994,0.002254,0.002588,-0.002262,0.999993,0.002974,-0.002581,-0.002979,0.999992
08689,9.427235,-0.573548,2.675021,-0.011873,0.015778,0.003477,-0.001008,0.007127,0.010151,0.400985,-0.345126,-0.798481,0.094274,-0.005731,0.026747,1.000000,-0.000005,0.000036,0.000051,0.999997,0.001457,-0.001259,0.001140,0.166741,-0.144481,0.130390,0.999994,0.002276,0.002522,-0.002283,0.999993,0.002910,-0.002515,-0.002916,0.999993
