// General information: 
//  MT Manager version: 2020.3.0 
//  XDA version: 2020.3.0 build 5439 rev 106958 built on 2020-11-10
// Device information: 
//  DeviceId: 00B46A09
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,StatusWord,ClippingFlags,RSSI,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
30843,2,0,-58.0000,9.633425,0.610550,-1.788768,0.009853,-0.006138,0.004400,-0.003608,-0.003159,-0.011186,0.341828,0.372843,-1.154207,0.096335,0.006100,-0.017886,1.000000,-0.000018,-0.000016,-0.000056,0.999993,0.002969,0.002327,0.000472,0.340396,0.266525,0.054933,0.999989,0.000959,-0.004652,-0.000931,0.999982,0.005941,0.004657,-0.005937,0.999972
30844,2,0,-58.0000,9.626299,0.594081,-1.751145,0.049305,-0.003028,-0.010513,-0.001769,-0.002272,-0.008428,0.336295,0.378432,-1.155380,0.096263,0.005937,-0.017510,1.000000,-0.000009,-0.000011,-0.000042,0.999993,0.002941,0.002353,0.000452,0.337106,0.269533,0.052630,0.999989,0.000919,-0.004704,-0.000891,0.999982,0.005884,0.004710,-0.005879,0.999972
30845,2,0,-58.0000,9.672599,0.623422,-1.745342,0.054051,-0.031921,0.035668,-0.003792,0.000863,-0.014421,0.341418,0.366782,-1.149901,0.096726,0.006227,-0.017454,1.000000,-0.000019,0.000004,-0.000072,0.999993,0.002878,0.002376,0.000431,0.329879,0.272071,0.050216,0.999988,0.000876,-0.004749,-0.000849,0.999983,0.005757,0.004753,-0.005753,0.999972
30846,2,0,-58.0000,9.626124,0.596375,-1.751325,0.049360,-0.003362,-0.010513,-0.002321,-0.003910,-0.008269,0.339099,0.371582,-1.160394,0.096262,0.005960,-0.017511,1.000000,-0.000012,-0.000020,-0.000041,0.999993,0.002853,0.002410,0.000417,0.327010,0.276038,0.048600,0.999988,0.000848,-0.004818,-0.000821,0.999983,0.005707,0.004823,-0.005703,0.999972
30847,2,0,-58.0000,9.611334,0.578410,-1.747538,0.056955,0.012966,-0.026842,0.002770,-0.005336,-0.014822,0.343516,0.371905,-1.158758,0.096114,0.005777,-0.017473,1.000000,0.000014,-0.000027,-0.000074,0.999993,0.002805,0.002462,0.000427,0.321517,0.281964,0.049704,0.999988,0.000867,-0.004921,-0.000840,0.999984,0.005611,0.004926,-0.005607,0.999972
30848,2,0,-58.0000,9.630059,0.556478,-1.786877,0.033025,0.047736,-0.002628,0.010446,-0.008573,-0.011897,0.336033,0.374346,-1.155578,0.096302,0.005560,-0.017864,1.000000,0.000052,-0.000043,-0.000059,0.999993,0.002785,0.002524,0.000493,0.319314,0.289122,0.057307,0.999987,0.001000,-0.005046,-0.000972,0.999984,0.005573,0.005052,-0.005568,0.999972
30849,2,0,-58.0000,9.615462,0.626963,-1.805524,-0.009875,-0.011420,-0.009123,0.012916,-0.007746,-0.011325,0.341672,0.375785,-1.153928,0.096156,0.006265,-0.018051,1.000000,0.000065,-0.000039,-0.000057,0.999993,0.002767,0.002581,0.000549,0.317263,0.295614,0.063677,0.999986,0.001111,-0.005159,-0.001083,0.999984,0.005537,0.005165,-0.005532,0.999971
30850,2,0,-58.0000,9.688199,0.634458,-1.805432,0.002765,-0.018555,0.062685,0.012836,-0.006048,-0.009298,0.341351,0.374758,-1.159087,0.096883,0.006341,-0.018051,1.000000,0.000064,-0.000030,-0.000046,0.999993,0.002755,0.002627,0.000601,0.315854,0.300807,0.069717,0.999985,0.001217,-0.005250,-0.001188,0.999984,0.005513,0.005257,-0.005506,0.999971
30851,2,0,-58.0000,9.653830,0.655065,-1.834696,-0.036969,-0.027231,0.035640,0.007170,-0.005634,-0.009873,0.337231,0.371179,-1.161029,0.096539,0.006547,-0.018344,1.000000,0.000036,-0.000028,-0.000049,0.999992,0.002734,0.002671,0.000628,0.313516,0.305893,0.072778,0.999985,0.001270,-0.005339,-0.001241,0.999984,0.005472,0.005346,-0.005465,0.999971
30852,2,0,-57.0000,9.639059,0.636714,-1.830940,-0.029390,-0.010935,0.019312,0.002068,-0.003894,-0.006964,0.336185,0.381375,-1.154861,0.096391,0.006364,-0.018307,1.000000,0.000010,-0.000019,-0.000035,0.999992,0.002721,0.002702,0.000633,0.312001,0.309381,0.073402,0.999985,0.001281,-0.005400,-0.001252,0.999984,0.005445,0.005407,-0.005438,0.999971
30853,2,0,-57.0000,9.668271,0.675425,-1.839471,-0.044526,-0.044087,0.051966,-0.006402,0.002800,-0.003651,0.339737,0.373269,-1.159025,0.096683,0.006752,-0.018396,1.000000,-0.000032,0.000014,-0.000018,0.999993,0.002702,0.002696,0.000590,0.309774,0.308737,0.068482,0.999985,0.001195,-0.005388,-0.001166,0.999985,0.005406,0.005395,-0.005400,0.999971
30854,2,0,-57.0000,9.670774,0.646888,-1.820596,-0.017074,-0.023472,0.049161,-0.006402,0.002800,-0.003651,0.343891,0.375933,-1.155101,0.096708,0.006467,-0.018208,1.000000,-0.000032,0.000014,-0.000018,0.999993,0.002681,0.002689,0.000534,0.307364,0.307976,0.062056,0.999985,0.001083,-0.005375,-0.001054,0.999985,0.005364,0.005381,-0.005359,0.999971
30855,2,0,-57.0000,9.676030,0.677571,-1.805011,-0.012655,-0.057621,0.053378,-0.009103,0.006754,0.005498,0.341308,0.374413,-1.153112,0.096760,0.006778,-0.018054,1.000000,-0.000046,0.000034,0.000027,0.999993,0.002694,0.002649,0.000471,0.308880,0.303392,0.054817,0.999986,0.000957,-0.005295,-0.000928,0.999985,0.005391,0.005300,-0.005386,0.999971
30856,2,0,-57.0000,9.654571,0.640788,-1.762119,0.034426,-0.038019,0.022138,-0.011666,0.007936,0.003310,0.339981,0.374835,-1.142912,0.096545,0.006408,-0.017625,1.000000,-0.000058,0.000040,0.000017,0.999993,0.002692,0.002609,0.000415,0.308628,0.298894,0.048361,0.999986,0.000844,-0.005217,-0.000816,0.999985,0.005386,0.005221,-0.005382,0.999972
30857,2,0,-57.0000,9.622957,0.631390,-1.771655,0.022146,-0.025941,-0.007711,-0.010755,0.001840,0.005978,0.339909,0.376297,-1.155826,0.096229,0.006316,-0.017718,1.000000,-0.000054,0.000009,0.000030,0.999993,0.002715,0.002592,0.000342,0.311178,0.296858,0.039972,0.999986,0.000698,-0.005181,-0.000669,0.999985,0.005431,0.005185,-0.005427,0.999972
30858,2,0,-57.0000,9.648990,0.625368,-1.847734,-0.041190,0.005662,0.031422,-0.010929,0.005550,0.006386,0.337663,0.377149,-1.155394,0.096489,0.006256,-0.018480,1.000000,-0.000055,0.000028,0.000032,0.999993,0.002730,0.002557,0.000272,0.312962,0.292961,0.031915,0.999987,0.000557,-0.005113,-0.000529,0.999985,0.005462,0.005116,-0.005459,0.999972
30859,2,0,-57.0000,9.642103,0.607474,-1.809420,-0.001735,0.008752,0.016508,-0.012031,0.002274,0.006706,0.341346,0.371443,-1.158092,0.096421,0.006077,-0.018096,1.000000,-0.000060,0.000011,0.000034,0.999993,0.002754,0.002536,0.000192,0.315669,0.290551,0.022748,0.999987,0.000397,-0.005071,-0.000369,0.999985,0.005509,0.005073,-0.005507,0.999972
30860,2,0,-57.0000,9.627531,0.587911,-1.805021,0.005870,0.025075,0.000183,-0.010663,-0.000173,0.007596,0.338860,0.371780,-1.155127,0.096275,0.005882,-0.018050,1.000000,-0.000053,-0.000001,0.000038,0.999993,0.002788,0.002525,0.000123,0.319518,0.289305,0.014906,0.999987,0.000260,-0.005049,-0.000232,0.999984,0.005577,0.005051,-0.005575,0.999972
30861,2,0,-57.0000,9.612951,0.568296,-1.800671,0.013471,0.041405,-0.016141,-0.010112,0.001464,0.007437,0.340044,0.375898,-1.157095,0.096129,0.005686,-0.018008,1.000000,-0.000051,0.000007,0.000037,0.999993,0.002818,0.002506,0.000052,0.322983,0.287180,0.006715,0.999987,0.000117,-0.005012,-0.000089,0.999984,0.005637,0.005013,-0.005637,0.999972
30862,2,0,-57.0000,9.605335,0.566259,-1.834360,-0.018354,0.054475,-0.017552,-0.006112,-0.003549,0.004846,0.351130,0.378261,-1.151024,0.096054,0.005664,-0.018342,1.000000,-0.000031,-0.000018,0.000024,0.999993,0.002850,0.002516,0.000008,0.326566,0.288305,0.001781,0.999987,0.000031,-0.005032,-0.000002,0.999984,0.005700,0.005032,-0.005699,0.999971
30863,2,0,-58.0000,9.612955,0.567651,-1.800854,0.013521,0.041067,-0.016140,-0.001276,0.000434,0.000728,0.338578,0.372408,-1.155073,0.096129,0.005677,-0.018009,1.000000,-0.000006,0.000002,0.000004,0.999993,0.002860,0.002514,-0.000014,0.327681,0.288044,-0.000786,0.999987,-0.000014,-0.005027,0.000042,0.999984,0.005719,0.005027,-0.005719,0.999971
30864,2,0,-58.0000,9.622395,0.556007,-1.820326,0.001651,0.058420,-0.004028,-0.000459,-0.003650,0.001776,0.338709,0.370896,-1.161065,0.096224,0.005561,-0.018202,1.000000,-0.000002,-0.000018,0.000009,0.999993,0.002881,0.002533,-0.000003,0.330093,0.290280,0.000547,0.999987,0.000010,-0.005066,0.000020,0.999983,0.005761,0.005066,-0.005761,0.999971
30865,2,0,-57.0000,9.644592,0.576660,-1.791320,0.025945,0.028515,0.013708,0.002724,-0.004579,-0.001865,0.336620,0.369519,-1.158177,0.096446,0.005766,-0.017911,1.000000,0.000014,-0.000023,-0.000009,0.999993,0.002891,0.002559,-0.000005,0.331271,0.293216,0.000323,0.999987,0.000006,-0.005118,0.000024,0.999983,0.005782,0.005118,-0.005782,0.999970
30866,2,0,-58.0000,9.636887,0.575151,-1.825301,-0.005917,0.041527,0.012299,0.005746,-0.002113,-0.001452,0.337955,0.374489,-1.147246,0.096369,0.005751,-0.018252,1.000000,0.000029,-0.000011,-0.000007,0.999992,0.002905,0.002571,0.000016,0.332919,0.294569,0.002698,0.999987,0.000047,-0.005141,-0.000017,0.999983,0.005810,0.005141,-0.005810,0.999970
30867,2,0,-58.0000,9.627360,0.586671,-1.806337,0.006078,0.023872,0.000186,0.007114,-0.004559,-0.000562,0.340960,0.377553,-1.147327,0.096274,0.005867,-0.018061,1.000000,0.000036,-0.000023,-0.000003,0.999992,0.002926,0.002594,0.000034,0.335268,0.297220,0.004811,0.999987,0.000084,-0.005187,-0.000054,0.999983,0.005851,0.005188,-0.005851,0.999969
30868,2,0,-58.0000,9.673635,0.614856,-1.801000,0.010855,-0.004982,0.046356,0.004644,-0.005388,-0.001134,0.341853,0.370698,-1.151228,0.096737,0.006148,-0.018007,1.000000,0.000023,-0.000027,-0.000006,0.999992,0.002940,0.002624,0.000041,0.336868,0.300686,0.005581,0.999986,0.000097,-0.005248,-0.000067,0.999983,0.005879,0.005248,-0.005879,0.999969
30869,2,0,-58.0000,9.651259,0.594103,-1.830963,-0.013396,0.024597,0.028623,0.009033,-0.005369,0.000169,0.338219,0.372892,-1.153761,0.096513,0.005942,-0.018307,1.000000,0.000045,-0.000027,0.000001,0.999992,0.002967,0.002650,0.000068,0.339973,0.303620,0.008671,0.999986,0.000151,-0.005299,-0.000120,0.999982,0.005934,0.005300,-0.005933,0.999968
30870,2,0,-58.0000,9.622180,0.644538,-1.844825,-0.048719,-0.018056,0.005788,0.006297,-0.000476,-0.001611,0.339825,0.364239,-1.157302,0.096222,0.006445,-0.018448,1.000000,0.000031,-0.000002,-0.000008,0.999992,0.002975,0.002657,0.000098,0.340970,0.304436,0.012082,0.999986,0.000211,-0.005313,-0.000179,0.999982,0.005951,0.005315,-0.005950,0.999968
30871,2,0,-57.0000,9.656330,0.624437,-1.816538,-0.008941,-0.009735,0.032833,0.000278,-0.006036,0.004853,0.342933,0.375390,-1.160386,0.096564,0.006247,-0.018162,1.000000,0.000001,-0.000030,0.000024,0.999992,0.003017,0.002678,0.000077,0.345700,0.306823,0.009743,0.999986,0.000170,-0.005355,-0.000138,0.999982,0.006033,0.005356,-0.006033,0.999967
30872,2,0,-57.0000,9.629701,0.645429,-1.812086,-0.016813,-0.031698,0.007195,-0.000997,-0.005601,0.005581,0.340692,0.375584,-1.154485,0.096297,0.006457,-0.018118,1.000000,-0.000005,-0.000028,0.000028,0.999992,0.003063,0.002696,0.000075,0.350966,0.308925,0.009516,0.999985,0.000166,-0.005392,-0.000133,0.999981,0.006125,0.005393,-0.006125,0.999967
30873,2,0,-57.0000,9.608015,0.608492,-1.770432,0.030225,-0.012119,-0.024042,-0.008582,-0.004377,0.004276,0.340780,0.369070,-1.157734,0.096080,0.006086,-0.017702,1.000000,-0.000043,-0.000022,0.000021,0.999992,0.003090,0.002710,0.000012,0.354081,0.310567,0.002309,0.999985,0.000040,-0.005420,-0.000007,0.999981,0.006180,0.005421,-0.006180,0.999966
30874,2,0,-57.0000,9.617428,0.596642,-1.790075,0.018291,0.005188,-0.011927,-0.011132,-0.003508,0.005732,0.343847,0.371676,-1.156584,0.096174,0.005968,-0.017899,1.000000,-0.000056,-0.000018,0.000029,0.999991,0.003121,0.002719,-0.000050,0.357625,0.311571,-0.004762,0.999985,-0.000083,-0.005438,0.000117,0.999981,0.006242,0.005437,-0.006242,0.999966
30875,2,0,-57.0000,9.610371,0.578775,-1.752705,0.057746,0.008269,-0.026841,-0.009040,-0.008028,0.006054,0.342242,0.368217,-1.162242,0.096104,0.005790,-0.017523,1.000000,-0.000045,-0.000040,0.000030,0.999991,0.003162,0.002747,-0.000118,0.362341,0.314822,-0.012535,0.999985,-0.000219,-0.005495,0.000254,0.999980,0.006324,0.005493,-0.006325,0.999965
30876,2,0,-57.0000,9.593165,0.588429,-1.767679,0.037919,0.003806,-0.040364,-0.006583,-0.006885,0.002981,0.344094,0.378391,-1.156134,0.095932,0.005885,-0.017674,1.000000,-0.000033,-0.000034,0.000015,0.999991,0.003193,0.002777,-0.000138,0.365848,0.318258,-0.014775,0.999985,-0.000258,-0.005555,0.000293,0.999980,0.006385,0.005553,-0.006387,0.999964
30877,2,0,-57.0000,9.660779,0.564340,-1.782700,0.046171,0.030603,0.027235,0.002909,-0.008605,0.001370,0.339553,0.366841,-1.162470,0.096609,0.005644,-0.017823,1.000000,0.000015,-0.000043,0.000007,0.999991,0.003225,0.002816,-0.000143,0.369541,0.322711,-0.015363,0.999984,-0.000268,-0.005632,0.000304,0.999979,0.006450,0.005631,-0.006451,0.999963
30878,2,0,-57.0000,9.628919,0.555040,-1.793457,0.033914,0.042670,-0.002607,0.004011,-0.005329,0.001051,0.340560,0.376413,-1.158189,0.096290,0.005551,-0.017932,1.000000,0.000020,-0.000027,0.000005,0.999991,0.003253,0.002841,-0.000122,0.372702,0.325577,-0.012917,0.999984,-0.000225,-0.005682,0.000262,0.999979,0.006505,0.005681,-0.006506,0.999963
30879,2,0,-57.0000,9.609219,0.593959,-1.827013,-0.013410,0.017531,-0.013332,0.004815,-0.009100,-0.001543,0.341956,0.366244,-1.158458,0.096093,0.005939,-0.018266,1.000000,0.000024,-0.000045,-0.000008,0.999990,0.003274,0.002887,-0.000115,0.375170,0.330870,-0.012150,0.999983,-0.000212,-0.005775,0.000250,0.999979,0.006548,0.005773,-0.006549,0.999962
30880,2,0,-57.0000,9.611497,0.564917,-1.809475,0.014087,0.038066,-0.016129,0.004908,-0.011113,0.000074,0.335724,0.371004,-1.160242,0.096116,0.005650,-0.018089,1.000000,0.000025,-0.000056,0.000000,0.999990,0.003309,0.002941,-0.000093,0.379114,0.336997,-0.009506,0.999983,-0.000166,-0.005882,0.000205,0.999978,0.006617,0.005880,-0.006618,0.999961
30881,2,0,-58.0000,9.640570,0.603120,-1.819016,-0.001061,0.004905,0.016511,0.003619,-0.010364,-0.002841,0.337483,0.368635,-1.158840,0.096407,0.006030,-0.018185,1.000000,0.000018,-0.000052,-0.000014,0.999990,0.003325,0.002995,-0.000091,0.381013,0.343233,-0.009320,0.999982,-0.000163,-0.005991,0.000203,0.999978,0.006650,0.005989,-0.006651,0.999960
30882,2,0,-57.0000,9.640383,0.603228,-1.819972,-0.001093,0.004680,0.016511,0.008561,-0.008707,-0.001701,0.342662,0.377961,-1.158593,0.096405,0.006032,-0.018195,1.000000,0.000043,-0.000044,-0.000009,0.999990,0.003352,0.003037,-0.000073,0.384097,0.348029,-0.007141,0.999982,-0.000125,-0.006074,0.000165,0.999978,0.006704,0.006073,-0.006704,0.999959
30883,2,0,-57.0000,9.649627,0.591813,-1.840283,-0.013042,0.022006,0.028630,0.004894,-0.010800,-0.003569,0.334688,0.371345,-1.160789,0.096497,0.005917,-0.018397,1.000000,0.000024,-0.000054,-0.000018,0.999990,0.003367,0.003095,-0.000064,0.385842,0.354639,-0.006178,0.999981,-0.000108,-0.006190,0.000150,0.999977,0.006734,0.006189,-0.006735,0.999958
30884,2,0,-58.0000,9.651896,0.563124,-1.822729,0.014419,0.042575,0.025835,0.009821,-0.008829,-0.006073,0.334214,0.374373,-1.160946,0.096520,0.005629,-0.018223,1.000000,0.000049,-0.000044,-0.000030,0.999989,0.003372,0.003146,-0.000035,0.386428,0.360512,-0.002851,0.999980,-0.000050,-0.006292,0.000092,0.999977,0.006744,0.006292,-0.006745,0.999957
30885,2,0,-57.0000,9.608005,0.594910,-1.833075,-0.013354,0.016453,-0.013330,0.005618,-0.012874,-0.004136,0.337085,0.362745,-1.152051,0.096081,0.005948,-0.018324,1.000000,0.000028,-0.000064,-0.000021,0.999989,0.003389,0.003214,-0.000024,0.388362,0.368346,-0.001493,0.999979,-0.000026,-0.006429,0.000070,0.999977,0.006778,0.006428,-0.006778,0.999956
30886,2,0,-58.0000,9.648935,0.592738,-1.843609,-0.013066,0.021452,0.028631,0.008088,-0.012046,-0.003566,0.341816,0.375157,-1.154701,0.096491,0.005926,-0.018430,1.000000,0.000040,-0.000060,-0.000018,0.999989,0.003413,0.003275,-0.000013,0.391074,0.375268,-0.000188,0.999979,-0.000003,-0.006550,0.000048,0.999977,0.006825,0.006549,-0.006825,0.999955
30887,2,0,-58.0000,9.624602,0.585605,-1.821315,0.006509,0.020295,0.000194,0.008797,-0.013806,-0.007777,0.331631,0.379281,-1.156471,0.096248,0.005853,-0.018206,1.000000,0.000044,-0.000069,-0.000039,0.999989,0.003417,0.003354,0.000017,0.391630,0.384315,0.003302,0.999978,0.000058,-0.006708,-0.000012,0.999977,0.006835,0.006708,-0.006835,0.999954
30888,2,0,-57.0000,9.620084,0.628197,-1.788312,0.022830,-0.031301,-0.007729,0.008812,-0.014120,-0.004132,0.340035,0.368271,-1.165547,0.096202,0.006281,-0.017876,1.000000,0.000044,-0.000071,-0.000021,0.999988,0.003437,0.003426,0.000017,0.393875,0.392567,0.003293,0.999977,0.000057,-0.006852,-0.000010,0.999976,0.006874,0.006852,-0.006874,0.999953
30889,2,0,-57.0000,9.636935,0.618554,-1.775394,0.042731,-0.027237,0.005794,0.006892,-0.013311,-0.004861,0.339423,0.373753,-1.157473,0.096371,0.006184,-0.017747,1.000000,0.000034,-0.000067,-0.000024,0.999988,0.003453,0.003498,0.000035,0.395656,0.400775,0.005429,0.999976,0.000095,-0.006995,-0.000046,0.999976,0.006905,0.006995,-0.006905,0.999952
30890,2,0,-58.0000,9.604915,0.609833,-1.786714,0.030424,-0.015181,-0.024047,0.006247,-0.012938,-0.006319,0.346048,0.379423,-1.153527,0.096051,0.006096,-0.017861,1.000000,0.000031,-0.000065,-0.000032,0.999988,0.003463,0.003568,0.000054,0.396812,0.408870,0.007583,0.999975,0.000132,-0.007136,-0.000083,0.999976,0.006925,0.007137,-0.006925,0.999951
30891,2,0,-58.0000,9.645828,0.607820,-1.797313,0.030770,-0.010124,0.017914,0.005617,-0.012877,-0.004132,0.346695,0.372995,-1.152657,0.096460,0.006077,-0.017967,1.000000,0.000028,-0.000064,-0.000021,0.999987,0.003479,0.003637,0.000065,0.398750,0.416704,0.008942,0.999974,0.000156,-0.007273,-0.000105,0.999976,0.006959,0.007274,-0.006958,0.999949
30892,2,0,-58.0000,9.674850,0.646175,-1.807000,0.015683,-0.043231,0.050547,0.011110,-0.009581,-0.003156,0.341019,0.372753,-1.148581,0.096749,0.006461,-0.018065,1.000000,0.000056,-0.000048,-0.000016,0.999987,0.003498,0.003692,0.000126,0.400862,0.422990,0.015905,0.999973,0.000278,-0.007382,-0.000226,0.999976,0.006996,0.007384,-0.006994,0.999948
