// General information: 
//  MT Manager version: 2020.3.0 
//  XDA version: 2020.3.0 build 5439 rev 106958 built on 2020-11-10
// Device information: 
//  DeviceId: 00B46A08
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,StatusWord,ClippingFlags,RSSI,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
30845,2,0,-56.0000,8.847255,-0.406295,4.489414,-0.136607,0.010737,0.115810,0.056369,0.034060,-0.027299,-0.454472,-0.036433,-0.913212,0.088480,-0.004088,0.044878,1.000000,0.000282,0.000170,-0.000136,0.999957,-0.007020,-0.005990,-0.000604,-0.804030,-0.686916,-0.064395,0.999928,-0.001124,0.011989,0.001292,0.999901,-0.014032,-0.011972,0.014046,0.999830
30846,2,0,-56.0000,8.875008,-0.415648,4.504650,-0.135745,-0.002348,0.147834,0.061419,0.028317,-0.019427,-0.455361,-0.042356,-0.916867,0.088756,-0.004179,0.045033,1.000000,0.000307,0.000142,-0.000097,0.999960,-0.006776,-0.005865,-0.000370,-0.776292,-0.672386,-0.037824,0.999931,-0.000660,0.011735,0.000819,0.999908,-0.013548,-0.011725,0.013556,0.999839
30847,2,0,-56.0000,8.861390,-0.396525,4.456513,-0.094897,0.008586,0.113686,0.060423,0.032408,-0.016290,-0.456584,-0.040237,-0.922269,0.088621,-0.003986,0.044550,1.000000,0.000302,0.000162,-0.000081,0.999962,-0.006548,-0.005720,-0.000139,-0.750260,-0.655560,-0.011669,0.999935,-0.000204,0.011441,0.000353,0.999914,-0.013093,-0.011438,0.013096,0.999849
30848,2,0,-56.0000,8.873477,-0.340597,4.389709,-0.023675,0.055369,0.092893,0.062869,0.033937,-0.018131,-0.446090,-0.036755,-0.917190,0.088742,-0.003428,0.043881,1.000000,0.000314,0.000170,-0.000091,0.999965,-0.006305,-0.005566,0.000103,-0.722627,-0.637783,0.015860,0.999938,0.000277,0.011131,-0.000136,0.999920,-0.012611,-0.011134,0.012609,0.999859
30849,2,0,-55.0000,8.804889,-0.344523,4.348426,-0.014203,0.043331,0.013374,0.058310,0.033939,-0.016785,-0.453825,-0.036308,-0.916278,0.088056,-0.003465,0.043468,1.000000,0.000292,0.000170,-0.000084,0.999967,-0.006080,-0.005411,0.000328,-0.696902,-0.619780,0.041410,0.999941,0.000723,0.010817,-0.000591,0.999926,-0.012162,-0.010825,0.012155,0.999868
30850,2,0,-55.0000,8.739727,-0.399688,4.338005,-0.034020,-0.017418,-0.047473,0.054375,0.026840,-0.016263,-0.447136,-0.041659,-0.919671,0.087403,-0.004016,0.043367,1.000000,0.000272,0.000134,-0.000081,0.999969,-0.005866,-0.005292,0.000538,-0.672590,-0.606065,0.065258,0.999943,0.001139,0.010578,-0.001015,0.999931,-0.011738,-0.010590,0.011727,0.999875
30851,2,0,-56.0000,8.698235,-0.350417,4.245573,0.033938,0.020944,-0.127369,0.065245,-0.002034,-0.017141,-0.441958,-0.035059,-0.918465,0.086982,-0.003525,0.042455,1.000000,0.000326,-0.000010,-0.000086,0.999970,-0.005633,-0.005316,0.000799,-0.646034,-0.608667,0.095040,0.999942,0.001659,0.010623,-0.001539,0.999935,-0.011275,-0.010641,0.011258,0.999880
30852,2,0,-56.0000,8.812156,-0.313161,4.402426,-0.054862,0.065632,0.042575,0.050064,-0.009752,-0.009597,-0.448490,-0.044309,-0.920900,0.088119,-0.003147,0.044028,1.000000,0.000250,-0.000049,-0.000048,0.999970,-0.005469,-0.005378,0.001011,-0.627384,-0.615663,0.119230,0.999940,0.002081,0.010745,-0.001963,0.999938,-0.010949,-0.010767,0.010927,0.999882
30853,2,0,-56.0000,8.852657,-0.410587,4.386787,-0.029102,-0.035360,0.075686,0.049414,-0.008169,-0.009269,-0.450647,-0.039973,-0.918711,0.088525,-0.004121,0.043870,1.000000,0.000247,-0.000041,-0.000046,0.999970,-0.005308,-0.005427,0.001219,-0.609058,-0.621183,0.142992,0.999938,0.002496,0.010841,-0.002380,0.999941,-0.010629,-0.010867,0.010603,0.999885
30854,2,0,-56.0000,8.941957,-0.345068,4.441345,-0.035693,0.031669,0.177354,0.040637,-0.001739,-0.003606,-0.451137,-0.033245,-0.915177,0.089419,-0.003461,0.044414,1.000000,0.000203,-0.000009,-0.000018,0.999971,-0.005190,-0.005448,0.001401,-0.595623,-0.623438,0.163734,0.999937,0.002858,0.010881,-0.002744,0.999942,-0.010395,-0.010910,0.010364,0.999887
30855,2,0,-56.0000,8.965028,-0.411130,4.406453,0.004072,-0.038511,0.185117,0.037091,0.040652,-0.002515,-0.449795,-0.038327,-0.919417,0.089659,-0.004121,0.044046,1.000000,0.000185,0.000203,-0.000013,0.999972,-0.005075,-0.005255,0.001572,-0.582546,-0.601312,0.183173,0.999940,0.003197,0.010495,-0.003090,0.999944,-0.010167,-0.010527,0.010134,0.999893
30856,2,0,-56.0000,8.738491,-0.310632,4.422871,-0.101159,0.057997,-0.014427,0.043130,0.057327,-0.001615,-0.450136,-0.033031,-0.914316,0.087398,-0.003117,0.044203,1.000000,0.000216,0.000287,-0.000008,0.999974,-0.004945,-0.004980,0.001759,-0.567630,-0.569720,0.204428,0.999944,0.003568,0.009943,-0.003469,0.999945,-0.009906,-0.009978,0.009871,0.999901
30857,2,0,-56.0000,8.685505,-0.349629,4.404351,-0.105764,0.015226,-0.068606,0.037794,0.034714,0.002934,-0.454782,-0.035592,-0.918803,0.086863,-0.003503,0.044028,1.000000,0.000189,0.000174,0.000015,0.999975,-0.004855,-0.004816,0.001950,-0.557397,-0.550776,0.226173,0.999946,0.003947,0.009613,-0.003854,0.999945,-0.009728,-0.009651,0.009690,0.999906
30858,2,0,-56.0000,8.655227,-0.350515,4.424189,-0.135221,0.013302,-0.086907,0.049614,0.005193,0.004251,-0.445760,-0.038351,-0.921190,0.086553,-0.003514,0.044239,1.000000,0.000248,0.000026,0.000021,0.999975,-0.004749,-0.004799,0.002188,-0.545462,-0.548747,0.253381,0.999944,0.004422,0.009577,-0.004331,0.999945,-0.009520,-0.009619,0.009478,0.999909
30859,2,0,-56.0000,8.732232,-0.287695,4.457135,-0.128829,0.076987,-0.005640,0.049573,-0.032332,0.007170,-0.452171,-0.031260,-0.925055,0.087315,-0.002885,0.044585,1.000000,0.000248,-0.000162,0.000036,0.999974,-0.004669,-0.004967,0.002448,-0.536437,-0.567891,0.283149,0.999939,0.004942,0.009911,-0.004849,0.999944,-0.009362,-0.009957,0.009313,0.999907
30860,2,0,-57.0000,8.837221,-0.343836,4.483322,-0.111734,0.021940,0.102045,0.049427,-0.030027,0.006168,-0.451432,-0.044330,-0.918587,0.088366,-0.003447,0.044846,1.000000,0.000247,-0.000150,0.000031,0.999973,-0.004582,-0.005126,0.002695,-0.526652,-0.585937,0.311502,0.999933,0.005436,0.010226,-0.005342,0.999943,-0.009191,-0.010276,0.009136,0.999905
30861,2,0,-57.0000,8.834436,-0.324346,4.510523,-0.138970,0.041331,0.110833,0.041727,-0.020075,0.004372,-0.449988,-0.041952,-0.918224,0.088340,-0.003251,0.045113,1.000000,0.000209,-0.000100,0.000022,0.999972,-0.004503,-0.005234,0.002908,-0.517762,-0.598229,0.335897,0.999928,0.005862,0.010441,-0.005768,0.999943,-0.009036,-0.010493,0.008975,0.999905
30862,2,0,-57.0000,8.839151,-0.340820,4.479746,-0.112168,0.021501,0.102041,0.034654,-0.017228,0.001773,-0.452383,-0.041619,-0.919747,0.088388,-0.003415,0.044804,1.000000,0.000173,-0.000086,0.000009,0.999971,-0.004426,-0.005330,0.003077,-0.509084,-0.609198,0.355293,0.999924,0.006201,0.010632,-0.006106,0.999942,-0.008885,-0.010687,0.008819,0.999904
30863,2,0,-57.0000,8.873152,-0.338945,4.401341,-0.027972,0.017913,0.097833,0.027210,-0.002901,0.007717,-0.462912,-0.042441,-0.917143,0.088731,-0.003392,0.044014,1.000000,0.000136,-0.000015,0.000039,0.999971,-0.004388,-0.005352,0.003215,-0.504812,-0.611644,0.371083,0.999922,0.006476,0.010675,-0.006382,0.999941,-0.008810,-0.010731,0.008741,0.999904
30864,2,0,-57.0000,8.860177,-0.356956,4.411081,-0.043370,-0.000245,0.091146,0.022548,0.004904,0.008548,-0.451593,-0.041361,-0.917684,0.088603,-0.003571,0.044108,1.000000,0.000113,0.000025,0.000043,0.999971,-0.004363,-0.005336,0.003341,-0.501986,-0.609765,0.385580,0.999921,0.006729,0.010642,-0.006636,0.999940,-0.008761,-0.010701,0.008689,0.999905
30865,2,0,-57.0000,8.802107,-0.312423,4.356473,-0.017678,0.039799,0.013383,0.019517,0.007043,0.005921,-0.454883,-0.037895,-0.913825,0.088023,-0.003126,0.043561,1.000000,0.000098,0.000035,0.000030,0.999971,-0.004331,-0.005313,0.003439,-0.498423,-0.607057,0.396721,0.999920,0.006924,0.010595,-0.006832,0.999939,-0.008699,-0.010655,0.008625,0.999906
30866,2,0,-57.0000,8.860626,-0.307302,4.320978,0.040544,0.042957,0.049994,0.018349,0.002377,0.007105,-0.454440,-0.045568,-0.916239,0.088607,-0.003074,0.043208,1.000000,0.000092,0.000012,0.000036,0.999970,-0.004309,-0.005310,0.003544,-0.496002,-0.606696,0.408752,0.999918,0.007134,0.010589,-0.007042,0.999938,-0.008656,-0.010650,0.008581,0.999906
30867,2,0,-57.0000,8.844024,-0.291122,4.329685,0.026222,0.058940,0.038380,0.018852,0.003096,0.005777,-0.454589,-0.043201,-0.928209,0.088441,-0.002913,0.043295,1.000000,0.000094,0.000015,0.000029,0.999970,-0.004280,-0.005305,0.003639,-0.492656,-0.606163,0.419603,0.999917,0.007323,0.010579,-0.007232,0.999937,-0.008598,-0.010642,0.008521,0.999907
30868,2,0,-56.0000,8.818406,-0.310946,4.318735,0.023803,0.037422,0.011287,0.023095,0.002176,0.001950,-0.444236,-0.036476,-0.921142,0.088185,-0.003114,0.043186,1.000000,0.000115,0.000011,0.000010,0.999970,-0.004225,-0.005305,0.003754,-0.486393,-0.606090,0.432731,0.999916,0.007552,0.010578,-0.007462,0.999936,-0.008489,-0.010641,0.008409,0.999908
30869,2,0,-56.0000,8.818418,-0.310267,4.318759,0.023651,0.037198,0.011288,0.021422,-0.003206,0.004463,-0.449375,-0.038416,-0.921820,0.088184,-0.003105,0.043189,1.000000,0.000107,-0.000016,0.000022,0.999970,-0.004186,-0.005327,0.003866,-0.482044,-0.608559,0.445530,0.999913,0.007775,0.010621,-0.007686,0.999935,-0.008413,-0.010686,0.008330,0.999908
30870,2,0,-56.0000,8.856350,-0.303448,4.380915,-0.015510,0.047053,0.072502,0.017936,-0.005239,-0.002102,-0.451065,-0.041649,-0.918225,0.088562,-0.003039,0.043811,1.000000,0.000090,-0.000026,-0.000011,0.999969,-0.004126,-0.005365,0.003949,-0.475247,-0.612900,0.455127,0.999911,0.007943,0.010697,-0.007854,0.999935,-0.008294,-0.010762,0.008209,0.999908
30871,2,0,-57.0000,8.827220,-0.305127,4.398466,-0.044921,0.045129,0.054195,0.015780,-0.005814,0.002209,-0.452427,-0.036656,-0.917260,0.088271,-0.003054,0.043987,1.000000,0.000079,-0.000029,0.000011,0.999969,-0.004090,-0.005402,0.004030,-0.471235,-0.617166,0.464388,0.999909,0.008105,0.010771,-0.008016,0.999934,-0.008224,-0.010837,0.008137,0.999908
30872,2,0,-56.0000,8.852935,-0.284096,4.409296,-0.042966,0.066183,0.081292,0.018232,-0.004299,0.000366,-0.455787,-0.034424,-0.913913,0.088528,-0.002845,0.044095,1.000000,0.000091,-0.000021,0.000002,0.999969,-0.004041,-0.005435,0.004121,-0.465599,-0.620879,0.474755,0.999907,0.008285,0.010836,-0.008198,0.999933,-0.008126,-0.010903,0.008036,0.999908
30873,2,0,-56.0000,8.844104,-0.319747,4.389316,-0.031342,0.028478,0.065810,0.016283,-0.005095,0.000881,-0.455669,-0.046379,-0.912605,0.088440,-0.003201,0.043895,1.000000,0.000081,-0.000025,0.000004,0.999968,-0.004000,-0.005472,0.004216,-0.461010,-0.625144,0.485654,0.999905,0.008476,0.010911,-0.008388,0.999932,-0.008046,-0.010978,0.007953,0.999908
30874,2,0,-57.0000,8.843888,-0.335447,4.419572,-0.059714,0.013679,0.079519,0.013414,0.000272,-0.000278,-0.452532,-0.040754,-0.915291,0.088439,-0.003358,0.044195,1.000000,0.000067,0.000001,-0.000001,0.999968,-0.003957,-0.005482,0.004283,-0.456124,-0.626289,0.493299,0.999903,0.008609,0.010931,-0.008522,0.999932,-0.007960,-0.010998,0.007866,0.999909
30875,2,0,-56.0000,8.839983,-0.316927,4.448885,-0.087012,0.033002,0.088305,0.012267,0.001132,0.001378,-0.452391,-0.045777,-0.919742,0.088400,-0.003171,0.044488,1.000000,0.000061,0.000006,0.000007,0.999968,-0.003922,-0.005489,0.004333,-0.452146,-0.627053,0.498957,0.999902,0.008708,0.010944,-0.008622,0.999932,-0.007891,-0.011012,0.007796,0.999909
30876,2,0,-56.0000,8.843625,-0.334737,4.420153,-0.060203,0.013179,0.079517,0.014328,0.008616,0.007594,-0.461158,-0.041933,-0.921865,0.088438,-0.003347,0.044197,1.000000,0.000072,0.000043,0.000038,0.999968,-0.003910,-0.005455,0.004420,-0.450804,-0.623132,0.508932,0.999901,0.008882,0.010875,-0.008797,0.999930,-0.007867,-0.010945,0.007771,0.999910
30877,2,0,-56.0000,8.843322,-0.318318,4.390996,-0.032310,0.027480,0.065810,0.010241,0.019206,0.002291,-0.457467,-0.048478,-0.921274,0.088437,-0.003184,0.043901,1.000000,0.000051,0.000096,0.000011,0.999968,-0.003879,-0.005371,0.004459,-0.447242,-0.613488,0.513398,0.999903,0.008960,0.010707,-0.008877,0.999930,-0.007805,-0.010776,0.007710,0.999912
30878,2,0,-57.0000,8.851139,-0.298123,4.442803,-0.072562,0.050194,0.094999,0.013426,0.020307,0.006384,-0.446403,-0.037894,-0.923601,0.088516,-0.002981,0.044419,1.000000,0.000067,0.000102,0.000032,0.999968,-0.003860,-0.005279,0.004538,-0.445138,-0.602933,0.522364,0.999903,0.009116,0.010523,-0.009035,0.999929,-0.007769,-0.010593,0.007673,0.999914
30879,2,0,-56.0000,8.845076,-0.352314,4.395858,-0.033836,-0.007168,0.070727,0.016520,0.020245,0.004213,-0.442883,-0.032428,-0.913615,0.088455,-0.003525,0.043949,1.000000,0.000083,0.000101,0.000021,0.999969,-0.003824,-0.005186,0.004612,-0.440973,-0.592267,0.530829,0.999904,0.009264,0.010337,-0.009185,0.999928,-0.007696,-0.010407,0.007600,0.999917
30880,2,0,-56.0000,8.853164,-0.315776,4.417352,-0.045945,0.030112,0.086212,0.011336,0.021807,0.005896,-0.450815,-0.039750,-0.910961,0.088537,-0.003158,0.044164,1.000000,0.000057,0.000109,0.000029,0.999969,-0.003808,-0.005087,0.004680,-0.439099,-0.580881,0.538571,0.999904,0.009399,0.010138,-0.009322,0.999927,-0.007663,-0.010209,0.007568,0.999919
30881,2,0,-56.0000,8.814182,-0.338122,4.387154,-0.035336,0.005281,0.038708,0.011681,0.019292,0.003100,-0.454682,-0.043877,-0.917485,0.088146,-0.003382,0.043863,1.000000,0.000058,0.000096,0.000016,0.999969,-0.003781,-0.004999,0.004755,-0.435995,-0.570830,0.547017,0.999905,0.009547,0.009963,-0.009471,0.999926,-0.007609,-0.010035,0.007514,0.999921
30882,2,0,-56.0000,8.869092,-0.259107,4.490492,-0.098278,0.090134,0.130887,0.012115,0.017940,0.006570,-0.453576,-0.037218,-0.922153,0.088695,-0.002591,0.044897,1.000000,0.000061,0.000090,0.000033,0.999969,-0.003767,-0.004919,0.004828,-0.434387,-0.561627,0.555410,0.999905,0.009693,0.009802,-0.009619,0.999925,-0.007581,-0.009875,0.007486,0.999923
30883,2,0,-56.0000,8.842428,-0.303389,4.312105,0.049704,0.035648,0.029624,-0.002197,0.029360,0.005625,-0.451482,-0.039580,-0.915002,0.088431,-0.003031,0.043108,1.000000,-0.000011,0.000147,0.000028,0.999970,-0.003778,-0.004783,0.004829,-0.435551,-0.546033,0.555442,0.999908,0.009694,0.009530,-0.009621,0.999925,-0.007601,-0.009603,0.007509,0.999926
30884,2,0,-56.0000,8.685724,-0.319523,4.324280,-0.028444,0.018590,-0.104849,0.003161,0.036565,0.005871,-0.457094,-0.042590,-0.911061,0.086865,-0.003193,0.043227,1.000000,0.000016,0.000183,0.000029,0.999970,-0.003776,-0.004611,0.004858,-0.435275,-0.526243,0.558704,0.999910,0.009751,0.009185,-0.009681,0.999924,-0.007597,-0.009258,0.007507,0.999929
30885,2,0,-56.0000,8.701249,-0.335892,4.317806,-0.014662,0.002116,-0.093234,0.005583,0.006074,0.007514,-0.450283,-0.041236,-0.919443,0.087014,-0.003357,0.043175,1.000000,0.000028,0.000030,0.000038,0.999970,-0.003783,-0.004592,0.004899,-0.436111,-0.524111,0.563380,0.999910,0.009832,0.009147,-0.009763,0.999923,-0.007611,-0.009221,0.007521,0.999929
30886,2,0,-56.0000,8.793091,-0.323682,4.404651,-0.050598,0.020338,0.027089,0.011356,0.006396,0.010769,-0.441298,-0.032726,-0.921263,0.087932,-0.003235,0.044044,1.000000,0.000057,0.000032,0.000054,0.999970,-0.003792,-0.004569,0.004980,-0.437204,-0.521357,0.572703,0.999909,0.009995,0.009099,-0.009926,0.999922,-0.007630,-0.009175,0.007539,0.999929
30887,2,0,-56.0000,8.793019,-0.324404,4.404742,-0.050754,0.020134,0.027088,0.000792,-0.004773,0.011739,-0.447674,-0.033543,-0.919124,0.087929,-0.003239,0.044050,1.000000,0.000004,-0.000024,0.000059,0.999969,-0.003834,-0.004597,0.005026,-0.441996,-0.524563,0.577932,0.999907,0.010086,0.009155,-0.010016,0.999920,-0.007714,-0.009232,0.007621,0.999928
30888,2,0,-56.0000,8.831316,-0.302967,4.436238,-0.061797,0.044527,0.074594,0.001572,-0.008643,0.012416,-0.446996,-0.039192,-0.918647,0.088311,-0.003025,0.044366,1.000000,0.000008,-0.000043,0.000062,0.999969,-0.003876,-0.004648,0.005069,-0.446895,-0.530384,0.582986,0.999905,0.010174,0.009257,-0.010102,0.999919,-0.007799,-0.009335,0.007705,0.999927
30889,2,0,-56.0000,8.835175,-0.338478,4.436735,-0.063077,0.010166,0.079502,-0.002969,-0.008658,0.013770,-0.453138,-0.039764,-0.916079,0.088350,-0.003378,0.044371,1.000000,-0.000015,-0.000043,0.000069,0.999968,-0.003936,-0.004697,0.005104,-0.453823,-0.535887,0.586987,0.999904,0.010244,0.009353,-0.010170,0.999917,-0.007920,-0.009433,0.007824,0.999925
30890,2,0,-56.0000,8.848380,-0.321716,4.426499,-0.048150,0.027858,0.086208,-0.005908,-0.005356,0.017403,-0.453227,-0.043420,-0.915760,0.088483,-0.003208,0.044267,1.000000,-0.000030,-0.000027,0.000087,0.999968,-0.004017,-0.004730,0.005125,-0.463078,-0.539673,0.589441,0.999903,0.010287,0.009419,-0.010211,0.999915,-0.008082,-0.009501,0.007985,0.999923
30891,2,0,-56.0000,8.835958,-0.325522,4.405268,-0.035416,0.024255,0.065808,-0.006046,-0.003062,0.016400,-0.451037,-0.041346,-0.916049,0.088359,-0.003247,0.044054,1.000000,-0.000030,-0.000015,0.000082,0.999967,-0.004092,-0.004754,0.005132,-0.471659,-0.542330,0.590288,0.999902,0.010302,0.009465,-0.010224,0.999914,-0.008232,-0.009549,0.008134,0.999921
